,original_title,genre_list,popularity,overview
11510,Venus,"['Drama', 'Comedy', 'Romance']",3.740068,"Maurice is an aging veteran actor who becomes absolutely taken with Jessie - the grandniece of his closest friend. When Maurice tries to soften the petulant and provincial young girl with the benefit of his wisdom and London culture, their give-and-take surprises both Maurice and Jessie as they discover what they don't know about themselves."
5627,"The Looney, Looney, Looney Bugs Bunny Movie","['Animation', 'Comedy', 'Family']",1.02698,"Bugs Bunny hosts an award show featuring several classic Looney Tunes shorts and characters. This movie was released in 1981 by Warner Bros. and was produced by Friz Freleng. New footage was one of the final productions done by DePatie-Freleng Enterprises (also known as Marvel Productions beginning in the 1980s) and the film was re-released in the USA on April 28, 2009 from Warner Home Video."
5210,Thief of Hearts,"['Crime', 'Drama', 'Romance', 'Thriller']",0.941383,"A woman trapped in a boring marriage begins an affair with a handsome man who seems able to read her mind. She doesn't know that he has broken into her house and read her diaries, where she has recorded her deepest thoughts and fantasies."
30515,Amélie au pays des Bodin's,['Comedy'],0.217743,
28301,Beau Brummell: This Charming Man,"['Drama', 'History']",0.870653,"This BBC historical drama stars James Purefoy as Beau Brummell, the original sharp-dressed dandy of 18th-century London. A socialite responsible for inventing the modern suit, Brummell befriends and restyles Prince Regent of Wales."
33579,The Hitcher II: I've Been Waiting,"['Action', 'Thriller']",3.617635,A sadistic serial killer terrorizes a couple driving on a rural highway in Texas while killing numerous people and framing them for his killings.
43558,Гонгофер,"['Adventure', 'Horror', 'Mystery']",0.000844,
37749,This Is The Life,"['Documentary', 'Music']",0.040758,"In 1989, a collective of young artists gathered at a non-descript health food store in gang-infested South Central Los Angeles. Their mandate? To explore the musical boundaries of hip hop and reject gangster rap. THIS IS THE LIFE chronicles the rise and fall of this ""family"" of African-American street poets, while examining their obstacles to commercial success. They all took different paths but remain connected by the music they made, the alternative hip hop movement they developed, and their worldwide influence on the art form."
2854,Fitzcarraldo,"['Action', 'Adventure', 'Drama']",4.760938,"The story of Brian Sweeney Fitzgerald, an extremely determined man who intends to build an opera house in the middle of a jungle."
2418,Battle for the Planet of the Apes,"['Action', 'Science Fiction']",11.644764,"The fifth and final episode in the Planet of the Apes series. After the collapse of human civilization, a community of intelligent apes led by Caesar lives in harmony with a group of humans. Gorilla General Aldo tries to cause an ape civil war and a community of human mutants who live beneath a destroyed city try to conquer those whom they perceive as enemies. All leading to the finale."
38069,2 Nights Till Morning,"['Romance', 'Drama']",0.455394,"Caroline, a French architect in Vilnius, Lithuania, on business, has to spend an extra night in the city due to a delayed work meeting. At the bar of her hotel she meets Jaakko, a Finnish DJ who is in Vilnius for a gig. Caroline lets him understand that she doesn’t speak English, and Jaakko doesn’t speak French. Although they lack a common language, they find themselves enjoying each other’s company..."
26696,Hitler: The Last Ten Days,"['Drama', 'War', 'History']",0.954185,"Hitler: The Last Ten Days takes us into the depths of der Furher’s Berlin bunker during his final days. Based on the book by Gerhard Boldt, it provides a bleak look at the goings-on within, and without."
34253,Шерлок Холмс и доктор Ватсон: Собака Баскервилей,"['Crime', 'Mystery']",1.617422,"The Hound of the Baskervilles  is a 1981 Soviet film adaptation of Arthur Conan Doyle's novel The Hound of the Baskervilles. It was the third installment in the TV series about adventures of Sherlock Holmes and Doctor Watson. A potent streak of humour ran through the film as concerns references to traditional British customs and stereotypes, ensuring the film's popularity with several generations of Russophone viewers. Other features of this best entry in the series include excellent exterior shots which closely match the novel's setting in the Dartmoor marshland, as well as an all-star cast: in addition to the famous Livanov -Solomin duo as Holmes and Watson, the film stars the internationally acclaimed actor/director Nikita Mikhalkov as Sir Henry Baskerville and the Russian movie legend Oleg Yankovsky as the villain Stapleton."
28094,Ten',"['Comedy', 'Fantasy', 'Drama', 'Romance']",0.241974,Musical tale about a struggle between a good Scientist and his evil Shadow.
14505,Munyurangabo,['Drama'],0.205707,An orphan of the Rwandan genocide travels from Kigali to the countryside on a quest for justice.
16047,Kundskabens træ,['Drama'],1.753819,"As a group of Danish children pass into adolescence, gradually the most popular girl becomes an outcast, for trivial reasons that she never understands."
36804,Arvo Pärt 24 prelüüdi ühele fuugale,['Documentary'],0.003527,Documentary covering three years in the life of composer Arvo Pärt.
17072,The Parking Lot Movie,['Documentary'],0.402405,"The Parking Lot Movie is a documentary about a singular parking lot in Charlottesville, Virginia. The film follows a select group of parking lot attendants and their strange rite of passage."
41278,The Ivory Game,['Documentary'],1.69652,"Wildlife activists and investigators put their lives on the line to battle the illegal African ivory trade, in this suspenseful on-the-ground documentary."
7678,Queen Christina,"['Drama', 'History', 'Romance']",2.886254,"Queen Christina of Sweden is a popular monarch who is loyal to her country. However, when she falls in love with a Spanish envoy, she must choose between the throne and the man she loves."
23439,Zombeavers,"['Horror', 'Action', 'Comedy']",5.599039,College friends find their weekend of sex and debauchery ruined when deadly zombie beavers swarm their riverside cabin.
9168,Pitkä kuuma kesä,"['Music', 'Comedy']",0.261709,"The story of a rock band ""Kalle Päätalo"" in the 1980s."
18023,Taxi Para 3,"['Drama', 'Crime']",0.218845,
3891,The Emperor's New Groove,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",12.297375,"Kuzco is a self-centered emperor who summons Pacha from a village and to tell him that his home will be destroyed to make room for Kuzco's new summer home. Kuzco's advisor, Yzma, tries to poison Kuzco and accidentally turns him into a llama, who accidentally ends up in Pacha's village. Pacha offers to help Kuzco if he doesn't destroy his house, and so they form an unlikely partnership."
23943,Jesse Stone: Thin Ice,"['Drama', 'Thriller', 'Crime', 'Mystery']",3.30642,"Jesse Stone and Captain Healy are shot during an unauthorized stake-out in Boston. Meanwhile, a cryptic letter sent from Paradise leads the mother of a kidnapped child to Stone. Though her son was declared dead, she hopes he will reopen the case."
31137,The Perfect Teacher,"['Thriller', 'Drama']",5.959698,"A spoiled, selfish teenager becomes infatuated with her teacher. She befriends his daughter as a way of worming her way into the family, and sets about manipulating every aspect of his life."
6182,Scenes from a Mall,['Comedy'],1.739182,"A comedy about a married couple -- he's a sports lawyer, she's a psychologist -- which takes place on their 16th wedding anniversary, when they make some startling confessions."
9305,Samouraïs,"['Action', 'Science Fiction']",1.944397,An ageless Demon Warrior is magically impregnated into the womb of a Parisian Kung-Fu Master's girlfriend. But what is the Demon's relationship with a new-release blockbuster fighting game?
5231,L'Anglaise et le duc,"['War', 'Drama', 'History']",0.765716,"This breathtaking, visually experimental film from New Wave director Eric Rohmer tells the true story of Grace Dalrymple Elliot (Lucy Russell), a British aristocrat trapped in Paris during the French Revolution. Determined to maintain her stiff upper lip and pampered life despite the upheaval, Grace continues her friendship with the Duke of Orléans (Jean-Claude Dreyfus) while risking her life and liberty to protect a fugitive."
3309,Creature Comforts,"['Animation', 'Comedy', 'Family']",2.329233,"Interviews with the public are used to put words in animal mouths, in the Oscar-winning film from the creator of Wallace and Gromit."
41268,Daikanbu - burai,"['Crime', 'Action', 'Thriller']",0.101554,"Goro (Tetsuya Watari) wants to put his dark past behind. He heads to Hirosaki City to offer his condolences to Yumeko and to reunite with Yukiko (Chieko Matsubara), but finds that Yumeko is fatally ill. Although Yukiko was taking care of her, she is pressed for money. Goro wants to help and knows that there is only one way to come up with fast money."
12616,The Window,['Thriller'],0.937987,A boy who always lies witnesses a murder but can't get anyone but the killer to believe him.
1099,Private Benjamin,['Comedy'],11.431866,A sheltered young high society woman joins the army on a whim and finds herself in a more difficult situation than she ever expected.
3864,One Day in September,['Documentary'],1.039367,"The full story of the 1972 Munich Olympics Massacre and the Israeli revenge operation 'Wrath of God.' The 1972 Munich Olympics were interrupted by Palestinian terrorists taking Israeli athletes hostage. Besides footage taken at the time, we see interviews with the surviving terrorist, Jamal Al Gashey, and various officials detailing exactly how the police, lacking an anti-terrorist squad and turning down help from the Israelis, botched the operation"
17562,Medvezhiy Potseluy,"['Drama', 'Fantasy', 'Romance']",1.040661,"A fairy tale-like love story between young circus artist Lola and the bear Misha, who one day transforms into a human being."
25004,TBS,"['Thriller', 'Crime']",0.851168,"Johan has been locked up - wrongly in his opinion - for the murder of his father and little sister. His mother is the only one who can prove his innocence, but he hasn't been able to contact her for years. When he is transferred within the psychiatric prison to the long-stay department, it's the last straw. He decides to escape and to go looking for his mother."
29980,Some Girls Do,"['Action', 'Adventure', 'Comedy']",0.488385,A series of unexplainable accidents befall the people and companies responsible for developing the world's first supersonic airliner. A British agent is sent to investigate and with the help of another agent uncovers a plot masterminded by Carl Petersen who stands to gain eight million pounds if the aircraft is not ready by a certain date.
22453,Bad Karma,['Thriller'],1.616385,"Ray Liotta stars as Jack Malloy, a hardcore career criminal until a near-death experience causes him to turn his world around. But when his former partner Drake is released from prison, he tracks Jack down to blackmail him into one last job. Jack is a new man determined to lead an honest life. Drake is a charming psycho intent on vengeance. Sometimes, old friends can carry some extreme baggage. And for one of them, coming to terms with the past is going to be murder. Vanessa Gray and Andy McPhee co-star in this taut action/drama about good intentions, dark secrets and the harsh consequences of BAD KARMA."
31964,Low Fidelity,['Drama'],0.502209,"A dramedy about relationships and fidelity, or the lack thereof. A group of old high school friends, now in their late thirties, get together for the weekend to celebrate the 4th of July, for better or for worse."
43565,A Few Less Men,['Comedy'],1.475321,Travel plans for three men in ill-fitting wedding tuxedos goes horribly wrong.
13258,Marley & Me,"['Comedy', 'Family']",9.729748,"A newly married couple who, in the process of starting a family, learn many of life's important lessons from their trouble-loving retriever, Marley. Packed with plenty of laughs to lighten the load, the film explores the highs and lows of marriage, maturity and confronting one's own mortality, as seen through the lens of family life with a dog."
1872,Friday the 13th Part VIII: Jason Takes Manhattan,"['Horror', 'Thriller']",7.743144,"The Big Apple's in big trouble, as indestructible psycho-fiend Jason Vorhees hits the road to New York City. After a shocking return from beyond the grave, the diabolical Jason ships out abroad a teen-filled ""love boat"" bound for New York, which he soon transforms into the ultimate voyage of the damned. Then one of his terrified victims escapes into the nightmarish maze of Manhattan's subways and sewers, only to confront Jason one final time."
5371,The Good Girl,"['Drama', 'Comedy', 'Romance']",4.388338,A discount store clerk strikes up an affair with a stock boy who considers himself the incarnation of Holden Caulfield.
24631,Compulsion,"['Thriller', 'Drama']",2.681705,"A strange and destructive relationship develops between a chef and her neighbor, a former child actress."
43350,Esperando La Carroza,['Comedy'],1.224559,"A lot of confusion and mixed situations between relatives in the middle of Mamá Cora's wake, the grandma, who supposely commit suicide throwing herself in front of a train."
18937,Edwin Boyd: Citizen Gangster,"['Crime', 'Drama']",7.355123,"Based on a real WWII vet and family man turned bank robber. Disillusioned by his post war circumstances, Eddie Boyd is torn between the need to provide for his young family and an unfulfilled dream to head to Hollywood to become a star. He discovers a way to do both, robbing banks Hollywood style, but his dream leads him down a path of danger and tragedy."
192,Something to Talk About,['Comedy'],3.743212,"In one of her best-ever roles, Julia Roberts is Grace, whose reaction to the infidelities of Eddie (Dennis Quaid) turns the lives and loves of the people around her into something like falling dominoes. Robert Duvall, Gena Rowlands, Kyra Sedgwick and others in ""the year's best ensemble of characters"" (Jack Matthews, 'Newsday') co-star in this juicy, truthful story written by Callie Khouri"
27942,Fotograf,['Thriller'],0.229246,"The Photographer is an elusive serial killer operating in modern-day Moscow. He leaves numbered tiles at the scenes of his crimes, similar to those placed at crime scenes by forensic teams. The investigation points to the old Red Army barracks in Legnica, and to events dating back to the 1970s. One of the people involved in the investigation is Natasha - the only person to have survived an encounter with The Photographer."
