,original_title,genre_list,popularity,overview
3384,No Way Out,"['Action', 'Drama', 'Thriller']",11.457803,"Navy Lt. Tom Farrell meets a young woman, Susan Atwell , and they share a passionate fling. Farrell then finds out that his superior, Defense Secretary David Brice, is also romantically involved with Atwell. When the young woman turns up dead, Farrell is put in charge of the murder investigation. He begins to uncover shocking clues about the case, but when details of his encounter with Susan surface, he becomes a suspect as well."
9068,耳をすませば,"['Animation', 'Drama', 'Family']",10.550235,"Shizuku lives a simple life, dominated by her love for stories and writing. One day she notices that all the library books she has have been previously checked out by the same person: 'Seiji Amasawa'. Curious as to who he is, Shizuku meets a boy her age whom she finds infuriating, but discovers to her shock that he is her 'Prince of Books'. As she grows closer to him, she realises that he merely read all those books to bring himself closer to her. The boy Seiji aspires to be a violin maker in Italy, and it is his dreams that make Shizuku realise that she has no clear path for her life. Knowing that her strength lies in writing, she tests her talents by writing a story about Baron, a cat statuette belonging to Seiji's grandfather"
9223,Dług,"['Drama', 'Thriller', 'Crime']",0.319215,"Based on true events, the movie tells the story of two men who want to start a scooter business but don't have the required collateral for a bank loan. Then one of them runs into a former flat neighbour who offers to lend them the money. The guy turns out to be a thug and starts to extort them. Their life goes downhill from there."
3687,What About Bob?,['Comedy'],11.787942,"Before going on vacation, self-involved psychiatrist Dr. Leo Marvin has the misfortune of taking on a new patient: Bob Wiley. An exemplar of neediness and a compendium of phobias, Bob follows Marvin to his family's country house. Dr. Marvin tries to get him to leave; the trouble is, everyone loves Bob. As his oblivious patient makes himself at home, Dr. Marvin loses his professional composure and, before long, may be ready for the loony bin himself."
3491,Things Change,"['Drama', 'Comedy', 'Crime']",6.272716,"Jerry, a misfit Mafia henchman, is assigned the low-level job of keeping an eye on Gino, a shoe repairman fingered by the Mob to confess to a murder he didn't commit. But Gino's mistaken for a Mafia boss, and the two are suddenly catapulted to the highest levels of mobster status. Only friendship will see them through this dangerous adventure alive!"
8352,Imitation of Life,"['Drama', 'Romance']",1.473452,A widow and her housekeeper go into business together but almost lose their daughters.
4493,Loverboy,"['Comedy', 'Romance']",5.072902,"Randy Bodek works as a pizza delivery boy at Senor Pizza to make a few extra bucks. Some customers are special, though: When the order is for a pizza with extra anchovies, it means the female customers are looking for some loving. ""Loverboy's"" reputation soon makes him very popular, but when Mom Bodek suddenly feels like some extra anchovies, things are looking grim for young Randy"
2257,The Emerald Forest,"['Action', 'Adventure', 'Drama']",19.520733,"For ten years, engineer Bill Markham has searched tirelessly for his son Tommy who disappeared from the edge of the Brazilian rainforest. Miraculously, he finds the boy living among the reclusive Amazon tribe who adopted him. And that's when Bill's adventure truly begins. For his son is now a grown tribesman who moves skillfully through this beautiful-but-dangerous terrain, fearful only of those who would exploit it. And as Bill attempts to ""rescue"" him from the savagery of the untamed jungle, Tommy challenges Bill's idea of true civilization and his notions about who needs rescuing."
12691,Chaos Theory,"['Comedy', 'Drama', 'Romance']",7.303984,"Frank Allen, a professional speaker who lectures on time management has a perfectly ordered and scheduled life, down to the minute. When his wife sets his clock forward 10 minutes as a joke, his day is thrown off. Deciding that his strictly ordered life has done him little good, he begins to make multiple choice index cards, choosing one at random and doing what is written on the card."
35574,F.C. De Kampioenen: Kampioen zijn blijft plezant,['Comedy'],0.852186,"De Kampioenen travel to France to play a friendly soccer match against the team of one of Boma's business partners. What had to become a nice holiday, ends up totally different than De Kampioenen expected."
20750,Oblivion,"['Action', 'Science Fiction', 'Adventure', 'Mystery']",14.654053,"Jack Harper is one of the last few drone repairmen stationed on Earth.  Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete.  His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft.  Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands."
38642,Freelancers,"['Mystery', 'Drama', 'Action', 'Crime']",5.973229,"The son of a slain NYPD officer joins the force, where he falls in with his father's former partner and a team of rogue cops. His new boss, Sarcone, will see if he has what it takes to be rogue through many trials and tribulations of loyalty, trust and respect. When the truth about his father's death is revealed revenge takes him over and he won't stop until justice has been truly served."
12132,The Last Winter,"['Horror', 'Thriller']",4.320642,"In the Arctic region of Northern Alaska, an oil company's advance team struggles to establish a drilling base that will forever alter the pristine land. After one team member is found dead, a disorientation slowly claims the sanity of the others as each of them succumbs to a mysterious fear."
21966,Les patriotes,"['Drama', 'Crime']",0.635069,"Ariel, un jeune Juif français, décide de quitter sa famille pour partir en Israël et devenir un agent du Mossad, les services secrets israéliens. En participant à des missions à Paris, Tel Aviv et Washington, il sera initié à l'art délicat de la manipulation."
14370,Black Dynamite,"['Action', 'Comedy']",10.92143,"This is the story of 1970s African-American action legend Black Dynamite. The Man killed his brother, pumped heroin into local orphanages, and flooded the ghetto with adulterated malt liquor. Black Dynamite was the one hero willing to fight The Man all the way from the blood-soaked city streets to the hallowed halls of the Honky House..."
21696,Amsterdamned,"['Action', 'Horror', 'Thriller']",1.965789,"A mysterious diver hiding in Amsterdam's canal system embarks on a rampage of gruesome murders, terrifying city officials and leaving few clues for the city's best detective, who doesn't suspect that both his new girlfriend and twelve-year-old daughter may be closer than he is to finding the killer."
8850,The Ice Pirates,"['Action', 'Science Fiction', 'Comedy']",3.291281,"The time is the distant future, where by far the most precious commodity in the galaxy is water. The last surviving water planet was somehow removed to the unreachable centre of the galaxy at the end of the galactic trade wars. The galaxy is ruled by an evil emperor (John Carradine) presiding over a trade oligarchy that controls all mining and sale of ice from asteroids and comets."
18065,Sometimes They Come Back,"['Drama', 'Horror', 'Thriller']",6.789271,"Based on a short story by Stephen King, a man and his family return to his home town, but he is then harassed by teenagers that died when he was a kid."
4358,Clean and Sober,['Drama'],2.821608,"Hotshot real estate salesman Daryl has a bad cocaine habit. After embezzling his company's money, he wakes up next to a girl who overdosed. To hide from the police, he checks into a rehabilitation program guaranteeing anonymity. Under the mentorship of counselor Craig, Daryl accepts that he has a substance abuse problem. As he falls in love with fellow patient Charlie, Daryl begins committing to a newly sober life."
16369,The Scientist,"['Drama', 'Science Fiction']",0.159456,A reclusive physicist creates an infinite-energy machine in his basement that changes his life and all those around him.
14739,Running Mates,"['Comedy', 'Romance']",0.746921,"A story of longtime love finally coming to fruition, former captain of the high school football team Ed Harris meets up with his high school crush Diane Keaton years after high school. He is a successful U.S. senator running for president and she's an award-winning children's author. After reconnecting, they clash on political issues, but Keaton is so smitten by the smiling senator that she agrees to marry him. Unfortunately, his political adversary has compromising photos of Keaton from her sordid past. With the election clock ticking, will opposing forces steal the victory, or will love conquer all? ""Running Mates"" (1992) is a hilarious, good-nature political satire featuring an A-list cast."
43864,Short Track,"['Action', 'Drama']",0.105753,"Carolinian Blake Beckett (Pepper Sweeney), the son of a stock car racing legend, is a 4-time short track racing champion. Blake never made it to the speedways of the National Cup Racing circuit, but surely he could still have a shot? The daily life experiences of Blake's family and crew are exposed through unique characters that work and play through the weeks that culminate in 120 mph Saturday nights."
7017,My Baby's Daddy,['Comedy'],5.513522,A trio of young men are forced to grow up quick when their girlfriends all become pregnant around the same time.
8128,Witchboard,['Horror'],8.180575,"Playing around with a Ouija board, a trio of friends succeeds in contacting the spirit of a young boy. Trouble begins when the evil spirit, Malfeitor, takes over one of their bodies."
19234,Vampire Journals,"['Horror', 'Thriller']",1.592755,A 19th century vampire stalks a more powerful vampire lord in his quest to gain revenge over the death of his mistress. In his search for the vampire lord in Eastern Europe he kills many of his servants and fellow vampires while cursing another to vampirism as well.
24553,An American Tail: The Treasure of Manhattan Island,"['Family', 'Animation', 'Adventure']",3.272986,"Fievel and his friend Tony Toponi find a map that they believe points to a treasure buried somewhere beneath Old New York, and the plucky rodent is determined to find it. However, what he discovers under the city is a tribe of Native American mice who were driven underground by prejudiced European immigrants."
44543,Tiger Raid,['Thriller'],1.490384,"While on a covert mission, two cold blooded mercenaries form an unlikely bond as they race across the desert in the dead of night. When their violent and desperate world implodes, past atrocities come to the surface threatening to tear each of them apart."
24964,One Chance,"['Drama', 'Comedy', 'Music']",5.89288,"This film follows the remarkable and inspirational true story of Paul Potts, a shy, bullied shop assistant by day and an amateur opera singer by night."
37892,Spy Chasers,['Comedy'],0.631319,"Slip and the gang (Bowery Boys) foil foes of the exiled, incognito king of Truania (Sig Ruman)."
19674,Terry Pratchett: Choosing to Die,['Documentary'],0.112945,"In a frank and personal documentary, author Sir Terry Pratchett considers how he might choose to end his life. Diagnosed with Alzheimer's in 2008, Terry wants to know whether he might be able to end his life before his disease takes over."
4703,The Changeling,"['Horror', 'Thriller']",5.821597,"A man staying at a secluded historical mansion, finds his life being haunted by the presence of a spectre."
11536,Sedmikrásky,"['Drama', 'Comedy']",4.892157,"Two teenage girls, both named Marie, decide that since the world is spoiled they will be spoiled as well; accordingly they embark on a series of destructive pranks in which they consume and destroy the world about them. This freewheeling, madcap feminist farce was immediately banned by the government."
12602,Meet Bill,"['Comedy', 'Drama', 'Romance']",6.226054,A mild-mannered bank executive (Aaron Eckhart) mentors a teenage con artist and tries to make a career change as a doughnut merchant.
39456,Porta dos Fundos: Contrato Vitalício,"['Adventure', 'Comedy']",1.357903,"Two friends, Michael Director and actor Rodrigo, receive the grand prize of the jury in a trendy international film festival. After too much drink, Rodrigo signed a contract to participate in the upcoming film of the filmmaker. Miguel disappears and reappears ten years later with a proposal to make a long delirious. Rodrigo is already famous and distrusts the health director. To make matters worse, you realize that to honor the contract will be required to make a film that can destroy not only his career but his life."
11344,Deliver Us from Evil,"['Crime', 'Documentary']",2.583226,Documentary filmmaker Amy Berg investigates the life of 30-year pedophile Father Oliver O'Grady and exposes the corruption inside the Catholic Church that allowed him to abuse countless children. Victims' stories and a disturbing interview with O'Grady offer a view into the troubled mind of the spiritual leader who moved from parish to parish gaining trust ... all the while betraying so many.
27663,The Flying Machine,"['Animation', 'Adventure', 'Family']",0.529945,"A family takes a journey across the globe on a strange and amazing flying machine, experiencing a series of adventures along the way."
15507,The Twilight People,['Horror'],0.035207,"A kidnapped diver is taken to an island inhabited by a mad scientist and his half-animal, half-human creations."
16792,Uncounted,['Documentary'],0.106981,"UNCOUNTED exposes how the election fraud that altered the outcome of the 2004 election led to even greater fraud in 2006 and now looms as an unbridled threat to the outcome of the 2008 election. The controversial film examines in factual, logical, and yet startling terms how easy it is to change election outcomes and undermine election integrity across the U.S. Beyond increasing the public's awareness, UNCOUNTED inspires greater citizen involvement in fixing a broken electoral system."
2937,劇場版ポケットモンスター ミュウツーの逆襲,['Animation'],7.556826,"The adventure explodes into action with the debut of Mewtwo, a bio-engineered Pokemon created from the DNA of Mew, the rarest of all Pokemon. Determined to prove its superiority, Mewtwo lures Ash, Pikachu and others into a Pokemon match like none before. Mewtwo vs. Mew. Super-clones vs. Pokemon. It's the ultimate showdown ... with the very future of the world at stake!"
3978,Ernest Goes to Camp,"['Comedy', 'Family']",5.712291,"A group of juvenile criminals is sent for vacation to Kamp Kikakee. The clumsy Ernest has to care for them, although he doesn't even know how to take care of himself. The other children at the camp show enmity against them, but the group knows very well how to defend themselves. They do also help the Indian owner of the camp when a brutal mining corporation wants to tear down the camp to mine a rare mineral."
8271,That's Entertainment!,"['Documentary', 'Family', 'Music']",1.048027,Various MGM stars from yesterday present their favorite musical moments from the studio's 50 year history.
7560,Rock 'n' Roll High School,"['Comedy', 'Music']",3.019609,"A group of rock-music-loving students, with the help of the Ramones, take over their school to combat its newly installed oppressive administration."
23251,Ghost Adventures,"['Documentary', 'Horror']",0.186205,"In 2007, The Sci-Fi Channel premiered ""Ghost Adventures,"" a raw documentary in which 3 men go to Virginia City, NV and Goldfield, NV on a ghost hunting expedition. Virginia City is rife with macabre lore and reputed to be one of the most haunted cities in America. Ghost Adventures has won a Grand Jury Prize for Best Documentary that was given by the New York International Film &amp; Video Festival."
42471,Fever Lake,['Horror'],0.293346,"A group of teenagers drives to ""Fever Lake"" to spend the weekend in a cursed house near the lake despite warnings from the locals."
4203,Semi-Tough,"['Comedy', 'Drama', 'Romance']",2.630796,A three-way friendship between two free-spirited professional football players and the owner's daughter becomes compromised when two of them become romantically involved.
12171,Ripley Under Ground,"['Drama', 'Thriller']",2.591725,"After his friend, a hot young artist, is killed, a resourceful American man living in London covers up the crime and tries to keep the friend's name alive in order to exploit his legacy and reap millions in the process."
1013,That Thing You Do!,"['Comedy', 'Drama']",8.685761,"A Pennsylvania band scores a hit in 1964 and rides the star-making machinery as long as it can, with lots of help from its manager."
12659,Chato's Land,"['Action', 'Adventure', 'Western']",2.075823,"A posse pursues Pardon Chato (Charles Bronson) a mestizo indian after he killed a US marshal in self-defense. As they get deeper into Indian territory, just who is hunting who."
43690,The Patrol,"['Drama', 'War']",0.700185,"Afghanistan, 2006, Helmand Province becomes one of the most dangerous places on Earth as the British Army is deployed into the Taliban heartland. The Operation, Herrick, became synonymous with the struggle as British troops fought a losing battle against this unseen enemy."
19270,Brake,"['Action', 'Thriller']",9.213358,A Secret Service Agent is held captive in the trunk of a car and endures high-speed mental and physical torture as terrorists attempt to extract needed information for their sinister plot.
5052,Heaven's Gate,"['Action', 'Drama', 'History', 'Western']",4.393576,"Harvard graduate James Averill (Kris Kristofferson) is the sheriff of prosperous Jackson County, Wyo., when a battle erupts between the area's poverty-stricken immigrants and its wealthy cattle farmers. The politically connected ranch owners fight the immigrants with the help of Nathan Champion (Christopher Walken), a mercenary competing with Averill for the love of local madam Ella Watson (Isabelle Huppert). As the struggle escalates, Averill and Champion begin to question their decisions."
32682,Dadnapped,"['Action', 'Adventure', 'Comedy', 'Family']",6.60929,"Melissa has a bad case of sibling rivalry, only her competition is a fictional character in her father's best-selling novel about a teenage super spy. When her father is ""dadnapped"" by a group of overzealous fans, it's up to Melissa to help him by tapping her inner superhero."
45214,Fittest On Earth: A Decade Of Fitness,['Documentary'],0.867259,"The 2016 Reebok CrossFit Games were a grueling five-day, 15-event test to find the fittest man and woman on Earth. ""Fittest on Earth: A Decade of Fitness"" follows the dramatic story of the top athletes who qualified and competed and offers an inside look at what it takes to be among the world's elite athletes, both in training and on the competition floor. The CrossFit Games challenge competitors to perform intense physical tasks, but the hardest part is sometimes mental. Athletes often learn the details of the events only minutes before they begin, and everyone handles the pressure differently. Which of these fierce competitors will rise to the top and earn the title of Fittest on Earth?"
15040,Downloading Nancy,"['Drama', 'Thriller']",1.961313,"Sick of her life, housewife Nancy just wants it to be over and done with, but rather than kill herself, she hires a stranger from the Internet to do the job for her. But fate takes a strange turn when she meets her killer and the two fall in love. Of course, Nancy realizes that love and murder do not naturally go hand in hand."
37023,Der ewige Jude,['Documentary'],1.595573,"The Jews of Poland (invaded by Germany in 1939) are depicted as filthy, evil, corrupt, and intent on world domination. Street scenes are shown prejudicially, along with clips from Jewish cinema of the day and photos of Jewish celebrities, while the narrator ""explains"" the Jewish problem. The climax and resolution of the film is Hitler's 1939 announcement that the Jewish race will meet its ""annihilation"" (Vernichtung)."
6446,S.W.A.T.,"['Action', 'Thriller', 'Crime']",13.334952,"Hondo Harrelson recruits Jim Street to join an elite unit of the Los Angeles Police Department. Together they seek out more members, including tough Deke Kay and single mom Chris Sanchez. The team's first big assignment is to escort crime boss Alex Montel to prison. It seems routine, but when Montel offers a huge reward to anyone who can break him free, criminals of various stripes step up for the prize."
29019,Arrow In The Dust,['Western'],0.458093,"Director Lesley Selander's 1954 western stars Sterling Hayden, Coleen Gray, Keith Larsen, Tom Tully, Lee Van Cleef and Jimmy Wakely."
22541,Nicht mein Tag,['Comedy'],4.065438,"When Banker Till (Axel Stein) is kidnapped during a bank robbery, he has the time of his life..."
30498,Nanny Cam,"['Drama', 'Mystery', 'Thriller']",1.789112,"Linda has a seemingly perfect marriage with her rugged and handsome husband Mark and an adorable 8 year old daughter, Chloe. But when Chloe is injured by an elderly babysitter who has slipped into dementia, Linda wants to ensure that her child is never hurt again. Initially, Heather, the new babysitter, seems like the ideal addition to this practically perfect family. But Heather is a schemer who exploits the cracks in Mark and Linda's relationship, and delights in the resulting chaos. As Linda later learns, to her horror, Heather's intentions go far beyond the mischievous."
7850,Kopps,"['Action', 'Comedy']",2.939129,"A small Swedish village, Högboträsk, is so peaceful that crime is nonexistent. The police spend their shifts drinking coffee, eating hot dogs and chasing down runaway cows. This is all well and good for the village's own police, but the police management board wants to discontinue the local police force for lack of crime."
5720,La soupe aux choux,"['Comedy', 'Science Fiction']",5.082509,2 buddy farmers are visited by aliens who like their domestic cabbage soup.
29994,Success At Any Price,['Drama'],0.400912,A ruthless opportunist climbs his way up the business ladder. Drama.
11681,異聞猿飛佐助,"['Action', 'Drama']",1.315014,"Years of warfare end in a Japan unified under the Tokugawa shogunate, and samurai spy Sasuke Sarutobi, tired of conflict, longs for peace. When a high-ranking spy named Tatewaki Koriyama defects from the shogun to a rival clan, however, the world of swordsmen is thrown into turmoil. After Sasuke is unwittingly drawn into the conflict, he tracks Tatewaki, while a mysterious, white-hooded figure seems to hunt them both. By tale’s end, no one is who they seemed to be, and the truth is far more personal than anyone suspected. Director Masahiro Shinoda’s Samurai Spy, filled with clan intrigue, ninja spies, and multiple double crosses, marks a bold stylistic departure from swordplay film convention."
37265,人在囧途,['Comedy'],0.998342,"A boss of a toy corporation, Chenggong Li, tries to head back to Chan Sar to celebrate the Chinese New Year with his family. However, plans don't go as smoothly after he crosses paths with a stranger, Geng Niu."
5561,Times Square,"['Drama', 'Music']",0.02158,Two ill-matched teenage girls form a punk band and soon have New York by its ears.
40391,Virtual Revolution,['Science Fiction'],1.832135,"Paris 2047. Most of the population spend all their time online, connected into virtual worlds, and don't care anymore about reality. A shadow agent, Nash, working for one of the multinational companies behind these virtual worlds, is tracking down terrorists who threaten the system..."
45191,Drone Wars,"['Action', 'Science Fiction', 'Thriller']",1.451207,"When drones arrive in a flash, slaughtering humanity and stripping the Earth of its resources, a small team of scientists hiding in Los Angeles works to expel the drone menace once and for all."
43207,Beware! The Blob,"['Comedy', 'Science Fiction', 'Horror']",0.978293,"A technician brings a frozen specimen of the original Blob back from the North Pole. When his wife accidentally defrosts the thing, it terrorizes the populace, including the local hippies, kittens, and bowlers."
20202,Leave,"['Thriller', 'Mystery']",1.778183,"Henry Harper is a successful novelist who has it all. But after surviving a recent trauma he finds himself haunted by a dream that terrifies him. Convinced that the only way to understand what the dream means is to write his way through it, Henry decides to go to a remote second home to begin work on his next novel, a thriller. While on his way there he encounters a strangely familiar drifter who confronts him with information that threatens to turn everything he knows to be true, upside down. Written by producer"
28644,The Diamond Queen,"['Romance', 'Adventure']",0.0019,A French jeweler travels to India in search of a fabulous diamond.
12649,What Would Jesus Buy?,['Documentary'],0.249382,"A serious docu-comedy about the commercialization of Christmas. What Would Jesus Buy? follows Reverend Billy and the Church of Stop Shopping Gospel Choir as they go on a cross-country mission to save Christmas from the Shopocalypse: the end of mankind from consumerism, over-consumption and the fires of eternal debt!"
34897,Recep İvedik 3,['Comedy'],0.990875,No overview found.
34617,Eros,"['Drama', 'Romance']",3.497789,"A three-part anthology film about love and sexuality: a menage-a-trois between a couple and a young woman on the coast of Tuscany; an advertising executive under enormous pressure at work, who, during visits to his psychiatrist, is pulled to delve into the possible reasons why his stress seems to manifest itself in a recurring erotic dream; and a story of unrequited love about a beautiful, 1960s high-end call girl in an impossible affair with her young tailor."
14560,The Last Station,"['Drama', 'Romance']",4.029732,"A historical drama that illustrates Russian author Leo Tolstoy's struggle to balance fame and wealth with his commitment to a life devoid of material things. The Countess Sofya, wife and muse to Leo Tolstoy, uses every trick of seduction on her husband's loyal disciple, whom she believes was the person responsible for Tolstoy signing a new will that leaves his work and property to the Russian people."
7465,After the Thin Man,"['Comedy', 'Crime', 'Mystery']",7.201727,"Nora's cousin Selma asks Nick to find her unfaithful missing husband. The husband is soon located, then a series of murders follow. Can Nick get to the bottom of things?"
30160,Le nuove comiche,['Comedy'],1.254781,A few funny little novels about different aspects of life.
22995,Son of God,['Drama'],6.477292,"The life story of Jesus is told from his humble birth through his teachings, crucifixion and ultimate resurrection."
38535,"Jasper, Texas","['Horror', 'Drama']",0.315825,"In 1998, three white men in the small town of Jasper, Texas, chained a black man to the back of their pickup truck and dragged him to his death. This film relates that story and how it affected all of the residents of the town, both black and white."
3488,Roustabout,"['Drama', 'Music', 'Romance']",1.049308,"Elvis plays a bad-boy singer roaming the highways on his Japanese motorcycle; laid up after an accident, he joins a carnival owned by the feisty Barbara Stanwyck."
1367,Walkabout,"['Adventure', 'Drama']",10.177086,"Under the pretense of having a picnic, a geologist takes his teenage daughter and 6-year-old son into the Australian outback and attempts to shoot them. When he fails, he turns the gun on himself, and the two city-bred children must contend with harsh wilderness alone. They are saved by a chance encounter with an Aborigine boy who shows them how to survive, and in the process underscores the disharmony between nature and modern life."
10243,The Talent Given Us,"['Comedy', 'Drama']",0.111352,"A retired New York City couple drive across country to reconnect with their reclusive son, joined by their two unmarried daughters."
19587,The Screaming Skull,"['Thriller', 'Horror']",1.05475,"Newlyweds Eric and Jenni Whitlock retire to his desolate mansion, where Eric's first wife Marianne died from a mysterious freak accident. Jenni, who has a history of mental illness, begins to see strange things including a mysterious skull, which may or may not be a product of her imagination."
28373,Frauen für Zellenblock 9,"['Drama', 'Action', 'Crime']",1.055272,"A group of female freedom-fighters led by Karine Levere is caught by the warden of a women's prison, located somwhere in the South American jungle. None of them will reveal the secrets of their organisation or the names of their collaborators in the cities, so they are handed over to Dr. Costa who, after four years inactivity in Europe, is delighted to be able to practice his torture techniques once more.  Laverne fails to resist the inhuman treatments and reveals all. The only hope of saving the organization is for the girls to warn the city cell before it's too late. They trick the prison guard into having sex with them, knock him out and break out of prison. The warden and Dr. Costa must prevent them from revealing the practices inside the prison. The hunt is on and it's shoot to kill..."
21765,Parkland,"['History', 'Drama', 'Thriller', 'Mystery']",6.71518,"November 22nd, 1963 was a day that changed the world forever — when young American President John F. Kennedy was assassinated in Dallas, Texas. This film follows, almost in real time, a handful of individuals forced to make split-second decisions after an event that would change their lives and forever alter the world’s landscape."
13162,Fools' Parade,"['Thriller', 'Drama', 'Comedy']",0.772388,"Homer Grindstaff is a big named banker in Glory and Doc Council is a prison official and they team up to plot to kill Appleyard and his ex-convict friends who were attempting to open up a general store in Stone Coal, West Virginia and then to take the money."
8609,東京流れ者,"['Drama', 'Action', 'Crime']",2.357111,"After yakuza boss Kurata dissolves his own criminal empire, a rival kingpin offers a position to Kurata's top operative, Tetsuya ""Phoenix Tetsu"" Hondo. When the fiercely loyal Tetsu declines, Otsuka taps unstoppable Tatsuzo the ""Viper"", a ruthless gun-for-hire, to assassinate him. As the Viper trails his target through the countryside, the agile Phoenix Tetsu grows concerned that one of his former associates has betrayed him."
43043,The Evil Within,['Horror'],2.559746,"The sadistic tale of a lonely, mentally handicapped boy who befriends his reflection in an antique mirror. This demonic creature orders him to go on a murderous rampage to kill the people he loves most."
5971,One from the Heart,"['Drama', 'Music', 'Romance']",1.429843,"Hank and Frannie don't seem to be able to live together anymore. After a five-year relationship, lustful and dreamy Fanny leaves down-to-earth Hank on the anniversary of their relationship. Each one of them meets their dream mate, but as bright as they may seem, they are but a stage of lights and colours. Will true love prevail over a seemingly glamorous passion? Welcome to Coppola's Broadway-like romantic musical."
30110,The Mutations,['Horror'],0.709955,"A mad scientist (Donald Pleasence) crosses plants with people, and the results wind up in a sideshow."
12562,Outpost,"['Action', 'Adventure', 'Horror']",5.004215,"In a seedy bar in a town ravaged by war, scientist and businessman Hunt hires mercenary and former Royal Marine D.C. to assemble a crack team of ex-soldiers to protect him on a dangerous journey into no-man's land. Their mission is to scope out an old military bunker in Eastern Europe. It should be easy – 48 hours at the most. Lots of cash for little risk. Or so he says..."
16908,Skeletonman,"['Horror', 'Action', 'Thriller']",1.179182,A co-ed group of Special Forces agents search the wilderness for a predator type creature that has been on a killing spree.
20404,The Adonis Factor,['Documentary'],0.203511,Gay men and their pursuit of physical perfection.
32357,Il commissario Verrazzano,['Crime'],0.002047,"Police Commissioner Verrazzano (Luc Merenda) is visited by charming Giulia Medici (Janet Agren) who claims that her brother, banker Valter Medici didn't commit suicide but was murdered. The investigation leads Verrazzano to dark secrets of loan sharks."
17922,من ترانه پانزده سال دارم,['Drama'],0.153677,"Taraneh is a model 15-year-old Iranian girl, studious and filial, who supports her ailing grandmother with a job at a photo shop and visits her father (who has been imprisoned for reasons never made clear in the film) bearing gifts of cigarettes and magazines. But when Amir, a young man from a well-off family, sets his sights on Taraneh and courts her with an intensity that borders on stalking, her well-ordered life spirals into chaos."
