,original_title,genre_list,popularity,overview
3021,Stealing Home,"['Drama', 'Romance']",7.168975,"Billy Wyatt (Harmon), a former high school and minor-league baseball baseball player receives a telephone call from his mother revealing that his former child-sitter, and later in his teens, his first love, Katie Chandler (Foster), has died. Wyatt returns home to deal with this tragedy reminescing over his childhood growing up with his father, Katie and best friend Alan Appleby."
592,The Wild Bunch,"['Adventure', 'Western']",11.722424,"Aging outlaw Pike Bishop (William Holden) prepares to retire after one final robbery. Joined by his gang, which includes Dutch Engstrom (Ernest Borgnine) and brothers Lyle (Warren Oates) and Tector Gorch (Ben Johnson), Bishop discovers the heist is a setup orchestrated in part by his old partner, Deke Thornton (Robert Ryan). As the remaining gang takes refuge in Mexican territory, Thornton trails them, resulting in fierce gunfights with plenty of casualties"
37793,Alex: The Life of a Child,['Drama'],1.028263,"Based on true events, 'Alex: The Life of a Child' follows former 'Sports Illustrated' writer Frank Deford and his wife Carole when their happy, all-American family is rocked to the core when their baby daughter Alex is diagnosed with Cystic Fibrosis. While CF sufferers were almost certainly doomed to an early death in the Seventies, Alex grew into a child who showed remarkable courage and strength in face of her illness. Her loving family were quick to rally around her, determined to show the same bravery as the little girl as they supported and cherished her through life and struggled to move on after her death at the tragically young age of eight."
10495,Tarzan the Ape Man,"['Action', 'Adventure']",4.179063,"James Parker and Harry Holt are on an expedition in Africa in search of the elephant burial grounds that will provide enough ivory to make them rich. Parker's beautiful daughter Jane arrives unexpectedly to join them. Jane is terrified when Tarzan and his ape friends first abduct her, but when she returns to her father's expedition she has second thoughts about leaving Tarzan."
14569,Beyond a Reasonable Doubt,"['Crime', 'Drama', 'Mystery']",5.1991,Remake of a 1956 Fritz Lang film in which a novelist's investigation of a dirty district attorney leads to a setup within the courtroom.
27218,White Cargo,"['Adventure', 'Drama']",0.375568,"In Africa early in World War II, a British rubber plantation executive reminisces about his arrival in the Congo in 1910. He tells the story of a love-hate triangle involving Harry Witzel, an in-country station superintendent who'd seen it all, Langford, a new manager sent from England for a four-year stint, and Tondelayo, a siren of great beauty who desires silk and baubles. Witzel is gruff and seasoned, certain that Langford won't be able to cut it. Langford responds with determination and anger, attracted to Tondelayo because of her beauty, her wiles, and to get at Witzel. Manipulation, jealousy, revenge, and responsibility play out as alliances within the triangle shift."
44588,暗花,"['Action', 'Crime', 'Drama', 'Thriller']",1.468044,"Two triad leaders vie for the right to manage a string of casinos in Macau which sparks an exhausting battle. A twist of fate brings the two gangster bosses together in collaboration, but rumors have it otherwise. A murderous plot unfolds."
6700,Scrooge,"['Fantasy', 'Drama', 'Family']",10.012358,The classic Charles Dickens' Christmas ghost tale told in musical form.
26412,Vi hade i alla fall tur med vädret,['Comedy'],1.134897,"The Backlund family is going on a caravanning holiday. According to the father Gösta it is the best way to see Sweden. The son Johan does not want to do anything but bathing and the daugther Lotta don't even want to come along. You get to see the Backlunds in resturants, beaches and caravan sites. Gösta likes to rule his family but it does not go very well."
28963,Süperseks,['Comedy'],0.084158,No overview found.
22868,Supercondriaque,['Comedy'],6.741118,"Romain Faubert is a 39 year old, single, medical photographer... and a raging hypochondriac. His doctor and only friend Dr. Dimitri Zvenka thinks he knows the cure for Romain: dating! But with the arrival of freedom fighter Anton Miroslav, everyone might get more then they bargained for..."
19207,Being Flynn,['Drama'],4.494016,"During his twenties, a young man works at various homeless shelters in Boston, where he often intersects with his brilliant but troubled father."
2331,24 7: Twenty Four Seven,"['Comedy', 'Drama', 'Romance']",0.477356,"In a typical English working-class town, the juveniles have nothing more to do than hang around in gangs. One day, Alan Darcy, a highly motivated man with the same kind of youth experience, starts trying to get the young people off the street and into doing something they can believe in: Boxing. Darcy opens a boxing club, aiming to bring the rival gangs together."
22753,Midsommer,"['Drama', 'Horror', 'Mystery', 'Thriller']",2.265412,It is the last day of school for Christian and his younger sister Sophie. They are heading to a party at his friend Trina. High school graduation is just around the corner and after the freedom and future. But behind the idyllic facade lurks tragedy and secrets. That evening Sophie commits suicide.
13941,Loulou,"['Drama', 'Romance']",1.982488,"This 1980 French film features Isabelle Huppert as a restless young woman who ditches her boring, tempramental boyfriend for a wild, leather-clad bad boy (played by an incandescent, youthful Gerard Depardieu)."
6317,Mississippi Masala,"['Drama', 'Romance']",5.659326,"An Indian family is expelled from Uganda when Idi Amin takes power. They move to Mississippi and time passes. The Indian daughter falls in love with a black man, and the respective families have to come to terms with it."
4911,Fire and Ice,"['Animation', 'Fantasy', 'Science Fiction']",8.471302,"In this animated tale, a tiny village is destroyed by a surging glacier, which serves as the deadly domain for the evil Ice Lord, Nekron. The only survivor is a young warrior, Larn, who vows to avenge this act of destruction. The evil continues, however, as Nekron's palace of ice heads straight towards Fire Keep, the great fortress ruled by the good King Jarol. When Jarol's beautiful daughter, Teegra, is abducted by Nekron's sub-human ape-like creatures, Larn begins a daring search for her. What results is a tense battle between good and evil, surrounded by the mystical elements of the ancient past."
19773,Something's Gonna Live,['Documentary'],0.087297,"The Los Angeles Times Critics' Pick Something’s Gonna Live is an intimate portrait of life, death, friendship and the movies, as recalled by some of Hollywood's greatest cinema artists.
 Academy Award®-nominated director Daniel Raim (The Man on Lincoln’s Nose), captures the late life coming together of renowned art directors Robert Boyle (North by Northwest, The Birds), Henry Bumstead (To Kill a Mockingbird, The Sting) and Albert Nozaki (The War of the Worlds, The Ten Commandments), storyboard illustrator Harold Michelson (The Graduate, Star Trek: The Motion Picture), and master cinematographers Haskell Wexler (Who’s Afraid of Virginia Woolf?, Medium Cool) and Conrad Hall (In Cold Blood, Butch Cassidy and the Sundance Kid).  These prolific artists have worked on a total of 400 films, garnering 25 Academy Award® nominations and 8 wins."
7377,Le salaire de la peur,"['Drama', 'Thriller', 'Adventure']",7.643793,"In the South American jungle, supplies of nitroglycerine are needed at a remote oil field. The oil company pays four men to deliver the supplies in two trucks. A tense rivalry develops between the two sets of drivers on the rough remote roads where the slightest jolt can result in death."
24694,Rikos ja rangaistus,"['Crime', 'Drama']",1.473622,"An adaptation of Dostoyevsky's novel, updated to present-day Helsinki. Slaughterhouse worker Rahikainen murders a man, and is forced to live with the consequences of his actions..."
14690,Chasseurs de dragons,"['Animation', 'Family']",10.938912,"Dragon Hunters is a fantastic tale telling the adventures of two dragon hunters: the world has become a vast conglomerate of islands of varying size and shape. This babbling universe is mainly peopled with ruthless rogues, surly peasants and illiterate, petty lords Their main concerns revolve around two fundamental rules : Eat and don't get eaten."
21357,And You Thought Your Parents Were Weird,"['Family', 'Science Fiction']",0.000578,"Two boys follow in their late fathers foot steps by inventing weird and wonderful gadgets. Trouble lies ahead when after a halloween party the spirit of their father ends up in the latest invention, a robot."
20720,Evil Dead,['Horror'],12.01525,"Evil Dead, the fourth installment of the Evil Dead franchise, serving as both a reboot and as a loose continuation of the series, features Mia, a young woman struggling with sobriety, heads to a remote cabin with a group of friends where the discovery of a Book of the Dead unwittingly summon up dormant demons which possess the youngsters one by one."
31621,I Can See You,"['Horror', 'Thriller']",0.404425,No overview found.
33867,The Count,['Comedy'],2.389584,"The tailor's handyman (Chaplin) burns a count's trousers while ironing them and is fired. His superior discovers a note explaining the count can't attend a party, and dresses up like one to take his place. Chaplin also goes to the residence hosting the party, but runs into the tailor. They both then struggle to win the fair maiden, Miss Moneybags. Soon, Charlie is distracted by a gypsy girl and the tailor must fend off other suitors. The real Count finally arrives, learns of the imposters and calls the police."
11722,Armbryterskan från Ensamheten,['Documentary'],0.078565,The tiny village in the far north of Sweden called Ensamheten (Solitude) has sixteen inhabitants. They all share an unusual passion - armwrestling.
37252,Sulemani Keeda,"['Romance', 'Comedy']",0.10162,"In this slacker bro-mantic comedy, writing partners Dulal and Mainak dream of shaking up the Bollywood film industry with their script “Sulemani Keeda” (Hindi street slang for “Pain in the Ass”). When they’re not being rejected by producers who refuse to read their script, they lurk around bookstores and poetry slams shamelessly hitting on girls. They find some hope when the drug addled, cat-obsessed Gonzo Kapoor, the son of a famous B movie producer, hires them to write an art house film billed as “Tarkovsky with orgies” for his directorial debut. All seems well until Dulal meets Ruma, a beautiful photographer who makes him question his choice to sell out."
43921,Deal of a Lifetime,"['Fantasy', 'Drama', 'Comedy', 'Science Fiction', 'Romance', 'Family']",0.113878,The agent for the Devil takes the soul of a high school sophomore in exchange for a date with the most popular girl on campus.
3794,Hellbound: Hellraiser II,"['Horror', 'Thriller']",8.541732,"Doctor Channard is sent a new patient, a girl warning of the terrible creatures that have destroyed her family, Cenobites who offer the most intense sensations of pleasure and pain. But Channard has been searching for the doorway to Hell for years, and Kirsty must follow him to save her father and witness the power struggles among the newly damned."
42022,Burn Country,"['Drama', 'Thriller', 'War']",1.235151,A former war journalist now writing for a paper in Northern California is drawn into conflict at home.
39460,El patrullero 777,['Comedy'],0.315732,"Follows Diogenes as he goes about his day as a police officer. He's prone to do things the right way, surrounded by a pretty much corrupt &amp; citizen distant police department, &amp; always resolves his duties with a personal method."
26898,Octopus 2: River of Fear,['Horror'],0.569466,"Dead bodies are being found in New York harbor. The police have no clues nor suspects until Nick and his colleague realize the killer is a giant octopus. Everybody, especially the police captain, refuses to believe Nick's story, and soon the harbor will be filled with boats for the 4th of July celebrations."
17903,The Music Never Stopped,['Drama'],13.504065,"Henry struggles to bond with his estranged son, Gabriel, who suffers from a brain tumor that prevents him from forming new memories. With Gabriel unable to shed the beliefs and interests that caused their physical and emotional distance, Henry must learn to embrace his son's choices and try to connect with him through music."
2752,Fright Night Part 2,"['Comedy', 'Horror']",5.777858,"After three years of therapy Charley Brewster, now a college student, is convinced that Jerry Dandridge was a serial killer posing as a vampire. But when Regine, a mysterious actress and her entourage move into Peter Vincent's apartment block, the nightmare starts again - and this time it's personal!"
5089,Pauline & Paulette,"['Drama', 'Comedy']",0.324682,"Pauline is a 'little girl of 66 years old'. She is mentally retarded and been cared after by her sister Martha. When Martha dies, her two younger sisters, Paulette and Cecile have to make a decision on the best place for Pauline to be looked after. Neither of them is ready to take care of her. Paulette has a shop to look after and Cecile has her Albert. But according to Martha's last will, her fortune will only be divided in three equal parts if one of the sisters looks after Pauline. If they decide to take her to an institution, Pauline will be the only heir."
16305,형사 Duelist,['Action'],3.681251,"Set years ago in the era of the Joseon Dynasty, the story follows a young police officer named Namsoon (Ha Ji-won) who, along with her fellow officers, discovers a counterfeit ring operating out of the area they've been assigned to protect. However, as the criminals aren't just printing up their own money, they also plan to use it to topple the economy and take down the government. As her investigative work continues, Namsoon soon makes the acquaintance of a young man known only as Sad Eyes (Gang Dong-won), for the way that he looks out at you from underneath his hair - he doesn't say much, but he's got that look and that's all it takes to pique Namsoon's interest in him, even if she shouldn't be thinking those thoughts about someone she might have to toss in jail. Of course, Namsoon can't deny her feelings even if the object of her affection belongs behind bars, and it's not long before she's starting to act on her emotions."
44491,Potseluy Babochki,"['Action', 'Romance', 'Crime']",0.601258,"Potseluy babochki (Russian: Поцелуй бабочки, meaning Butterfly Kiss) is a 2006 Russian film directed by Anton Sivers. The world premiere of the film was held July 21, 2006. He (Nikolai Orlanov) is the genius of industrial espionage. She (Li) is a Chinese. She has nothing, she does not even have a name. They love each other madly, but they belong to the system. Go away from the system can only be to the madhouse, or to the grave."
1174,乱,"['Action', 'Drama', 'History']",12.250232,"Set in Japan in the 16th century (or so), an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them, or cause them to turn on each other...and him..."
36661,Dogora,['Documentary'],0.053087,"Director Patrice Leconte weaves an impressionistic, sensorial tapestry of existence in and around early 21st-century Cambodia. Journeying through the country's farmlands, factories, streets and rural villages, camera-in-hand, Leconte glimpses the people and the elements of the landscape that make Cambodia so culturally specific, and gently contrasts modes of life found there. Written by Nathan Southern"
31961,Aftermath,"['Thriller', 'Crime']",0.531022,"Tom Fiorini (Anthony Michael Hall, The Dead Zone) owns a successful construction company. After his long time foreman goes missing, events take a drastic turn for the worse. During the search for his foreman, Tom plummets down a slippery slope of violence and hired hit men, only to find the fire with which he plays is much hotter than he could have ever expected. Director Thomas Farone (Nate Dogg) brilliantly creates a haunting, emotional film with richly layered performances by its multi award-winning cast—which includes a tour-de-force by the late Chris Penn, in his final film. Absorbing and complex, Aftermath is a Cinequest 23 highlight and a stylish noir crime thriller that will have audiences talking long after."
7948,The Enemy Below,"['Action', 'Adventure', 'Drama', 'History', 'Thriller', 'War']",3.583179,"The American destroyer escort, the USS Haynes commanded by Robert Mitchum, detects a German U-Boat, commanded by Curt Jürgens, resulting in a prolonged, deadly battle of wits."
38660,La Soif du Monde,['Documentary'],0.162772,
42451,King of the Belgians,"['Comedy', 'Drama']",1.407754,"The King of the Belgians is on a state visit in Istanbul when his country falls apart. He must return home at once to save his kingdom. But a solar storm causes airspace and communications to shut down. No planes. No phones. With the help of a British filmmaker and a troupe of Bulgarian folk singers, the King and his entourage manage to escape over the border. Incognito. Thus begins an odyssey across the Balkans during which the King discovers the real world - and himself."
23022,Love Simple,"['Comedy', 'Romance']",0.333161,"Adam and Seta fall madly in love after meeting in a Brooklyn laundromat. She suffers from Lupus, he's stuck at home caring for his chronically ill father. Both lie through their teeth to avoid having to reveal they are anything but perfect. Eventually, their deceit unravels and they are faced with a choice: walk away or try to save the relationship. Deciding to give it one last chance, Adam and Seta reveal everything about who they really are despite the fact that they may not love one another once they know the truth."
30462,The Luck of the Irish,"['Comedy', 'Family', 'Adventure']",1.390906,A teenager must battle for a gold charm to keep his family from being controlled by an evil leprechaun.
8375,Double Wedding,"['Comedy', 'Romance']",0.233653,A bohemian free spirit (William Powell) helps meek Waldo (John Beal) win back his fiancée (Florence Rice) and falls in love with her over-controlling sister (Myrna Loy) in the process.
26830,The Golden Eye,"['Crime', 'Mystery', 'Thriller']",0.255532,"A gold mine in Arizona, that was formerly losing a lot of money, suddenly turns into a veritable money-making machine. However, the owner, instead of being happy about his now profitable business, insists to Charlie that something is fishy and that someone is out to murder him. Charlie and his ""crew"" travel to the mine, pretending to be tourists staying at a nearby dude ranch so as not to arouse suspicion, and discover that the owner may well be right--it looks like the mine is being used as a cover for criminal activities, and that someone is indeed out to murder him."
26342,La tumba de los muertos vivientes,['Horror'],1.04865,"In a remote desert oasis, a fortune in gold was hidden by the Nazis during World War 2. 50 years later, a bunch of fortune-hunters converge on that selfsame oasis. Imagine their discomfiture upon discovering that the gold is being guarded by an army of zombies."
3210,Ghost Dog: The Way of the Samurai,"['Crime', 'Drama']",9.368099,An African-American Mafia hit man who models himself after the samurai of old finds himself targeted for death by the mob.
29303,And the Oscar Goes To...,['Documentary'],1.627151,"The story of the gold-plated statuette that became the film industry's most coveted prize, And the Oscar Goes To... traces the history of the Academy itself, which began in 1927 when Louis B. Mayer, then head of MGM, led other prominent members of the industry in forming this professional honorary organization. Two years later the Academy began bestowing awards, which were nicknamed ""Oscar"" and quickly came to represent the pinnacle of cinematic achievement."
30442,Jailbait Babysitter,['Comedy'],0.004351,"Vicki is seventeen and her older friends call her Jailbait. Her boyfriend Robert is frustrated because Vicki doesn't want to do the wild thing, but he's willing to wait. After a party gets out of hand, Vicki escapes with the help of Lorraine, who takes her in as a houseguest. While Lorraine teaches Vicki etiquette, Robert wonders what happened to his girlfriend. And Vicki soon learns more about Lorraine's job as an ""executive liaison."""
20281,Shadow Dancer,['Thriller'],4.38806,"Set in 1990s Belfast, a woman is forced to betray all she believes in for the sake of her son."
1830,The Best Years of Our Lives,"['Drama', 'History', 'Romance']",6.069343,"It's the hope that sustains the spirit of every GI: the dream of the day when he will finally return home. For three WWII veterans, the day has arrived. But for each man, the dream is about to become a nightmare. Captain Fred Derry is returning to a loveless marriage; Sergeant Al Stephenson is a stranger to a family that's grown up without him; and young sailor Homer Parrish is tormented by the loss of his hands. Can these three men find the courage to rebuild their world? Or are the best years of their lives a thing of the past?"
36509,Atlantic Rim,"['Action', 'Science Fiction']",0.127455,"When monsters suddenly appear from the bottom of the Atlantic Ocean, a special team pilots giant robots to combat the new threat."
13310,Los cronocrímenes,"['Science Fiction', 'Thriller']",8.623982,A man accidentally gets into a time machine and travels back in time nearly an hour. Finding himself will be the first of a series of disasters of unforeseeable consequences.
276,Murder in the First,"['Crime', 'Drama']",9.518564,"Inspired by a true story. A petty criminal sent to Alcatraz in the 1930s is caught attempting to make an escape. As punishment he is put in solitary confinement. The maximum stay is supposed to be 19 days, but Henri spends years alone, cold and in complete darkness, only to emerge a madman and soon to be a murderer. The story follows a rookie lawyer attempting to prove that Alcatraz was to blame."
30668,Mai ming xiao zi,['Action'],0.948253,"Venom regulars Philip Kwok, Chiang Sheng, and Sun Chien star as a gang of unemployed martial artists who spend their days stuffing their faces at local restaurants and letting the staff beat them up instead of paying the bill. Their fortunes appear to improve when the head of a local security agency hires them to take out the competition, who their new employer insists is up to no good. But the boys are being played for fools, and after an unfortunate misunderstanding, they unite with their former adversary to take out the true villain."
2895,"They Shoot Horses, Don't They?",['Drama'],4.904915,Desperate characters stake their fortune on a Depression-era dance marathon.
19058,Your Sister's Sister,"['Drama', 'Comedy']",10.850569,"Iris invites her friend Jack to stay at her family's island getaway after the death of his brother. At their remote cabin, Jack's drunken encounter with Hannah, Iris' sister, kicks off a revealing stretch of days."
10187,Rebound,"['Comedy', 'Family']",4.373457,An acclaimed college hoops coach is demoted to a junior varsity team after a public meltdown.
22510,وەرزی کەرگەدەن ،,['Drama'],2.794066,"Kurdish-Iranian poet Sahel has just been released from a thirty-year prison sentence in Iran. Now the one thing keeping him going is the thought of finding his wife, who thinks he's been dead for over twenty years."
44229,12 to the Moon,['Science Fiction'],0.419484,"A group of twelve international scientists are the first to land on the moon. In their exploration of the surface, they run into all kinds of trouble, including threatening messages from alien life forms residing on the moon. Just a short nine years before the historic moon landing, this film's understanding of the science of space exploration is fantastically simplistic, but this well-made science fiction film holds interest with a strong cast and intriguingly strange events, photographed with great style by John Alton. Ken Clark, Michi Kobi, Tom Conway, John Wengraf, and Robert Montgomery Jr. portray the intrepid scientists."
38350,アウトランダーズ,"['Animation', 'Science Fiction', 'Comedy']",0.136933,"In the midst of a violent invasion of Earth by unknown alien forces, photo-journalist Wakatsuki Tetsuya comes across a scantily-clad alien woman, cutting a swath of death through the Terran ranks with her sword. After a chaotic struggle, Tetsuya is knocked unconscious, only to awaken aboard her starship. To his surprise, she turns out to be Kahm, the invaders' princess - and she has picked Tetsuya for a starring role in her upcoming wedding. As the groom...."
23314,Soleil O,['Drama'],0.106081,"The film Soleil Ô, shot over four years with a very low budget, tells the story of a black immigrant who makes his way to Paris in search of “his Gaul ancestors”. This manifesto denounces a new form of slavery: the immigrants desperately seek work, a place to live, but find themselves face to face with indifference, rejection, humiliation…until the final call for uprising. “Soleil Ô” is the title of a West Indian song that tells of the pain of the black people from Dahomey (now Benin) who were taken to the Caribbean as slaves."
25920,"Grande, grosso e Verdone",['Family'],4.309426,No overview found.
12517,Eijanaika,['Drama'],0.41307,"The film depicts carnivalesque atmosphere summed up by the cry ""Ee ja nai ka"" (""Why not?"") in Japan in 1867 and 1868 in the days leading to the Meiji Restoration. It examines the effects of the political and social upheaval of the time, and culminates in a revelrous march on the Kokyo, which turns into a massacre. Characteristically, Imamura focuses not on the leaders of the country, but on characters in the lower classes and on the fringes of society."
20087,我11,['Drama'],0.312795,A coming-of-age story set during China's Cultural Revolution. 11 year old Wang Han finds himself entangled with a fugative and struggles to understand the adult world.
2136,Married to the Mob,"['Comedy', 'Crime', 'Romance']",5.611184,"Angela de Marco is fed up with her gangster husband's line of work and wants no part of the crime world. When her husband is killed for having an affair with the mistress of mob boss Tony ""The Tiger"" Russo, Angela and her son depart for New York City to make a fresh start. Unfortunately, Tony has set his sights upon Angela -- and so has an undercover FBI agent looking to use her to bust Tony."
26622,The Hearse,"['Horror', 'Mystery', 'Drama']",1.362088,Jane Hardy moves into the house left to her by her deceased aunt. After moving in Jane is haunted by a hearse following her around.
30196,Amiche da morire,"['Romance', 'Crime', 'Comedy']",2.572216,Three very different women who are hiding a secret are forced to work together to save their own skin.
40221,The Last Heist,['Action'],1.888444,"A bank heist descends into violent chaos when one of the hostages turns out to be a serial killer. Trapping the well-organized team of bank robbers in the building, the killer is now picking them off one by one."
13063,A Tale of Two Cities,"['Drama', 'History', 'Romance']",2.584719,"British barrister Sydney Carton lives an insubstantial and unhappy life. He falls under the spell of Lucie Manette, but Lucie marries Charles Darnay. When Darnay goes to Paris to rescue an imprisoned family retainer, he becomes entangled in the snares of the brutal French Revolution and is himself jailed and condemned to the guillotine. But Sydney Carton, in love with a woman he cannot have, comes up with a daring plan to save her husband."
34397,Seasick,"['Thriller', 'Drama']",0.016713,
1535,Air Force One,"['Action', 'Thriller']",12.173291,"Russian terrorists conspire to hijack the aircraft with the president and his family on board. The commander in chief finds himself facing an impossible predicament: give in to the terrorists and sacrifice his family, or risk everything to uphold his principles - and the integrity of the nation."
16521,The Happy Ending,['Drama'],0.263297,"The triumphs and failures of middle age as seen through the eyes of runaway American housewife Mary Wilson (Jean Simmons), a woman who believes that ultimate reality exists above and beyond the routine procedures of conscious, uninspired, everyday life.  She feels cheated by an older generation that taught her to settle for nothing less than storybook finales, people who are disillusioned and restless and don't know why, people for whom life holds no easy answers.  Great supporting cast includes John Forsythe, Teresa Wright, Lloyd Bridges, Shirley Jones, Bobby Darin, Tina Louise, Dick Shawn, and Nanette Fabray."
39155,The Condemned 2,['Action'],2.645672,"A former bounty hunter who finds himself on the run as part of a revamped Condemned tournament, in which convicts are forced to fight each other to the death as part of a game that's broadcast to the public."
26638,Russkies,"['Drama', 'Family']",1.184009,"A group of American boys discovers a Russian sailor washed up on the coast of Florida and decide to befriend him, assuming that he is friendly and will bring them no danger and thus go against the ideas of their parents, as well as the government."
3394,Me Myself I,"['Comedy', 'Romance']",0.727837,"Pamela Drury is unhappy, and alone. On her birthday she stumbles across a photo of Robert Dickson, and wonders what would've happened had she said yes to his proposal. A freak accident causes Pamela to live out the life she could've had, but is the grass on the other side always greener?"
44088,Notre Dame de Paris,"['History', 'Music', 'Drama', 'Romance']",1.925849,"A musical adaptation of Victor Hugo's novel ""Notre Dame de Paris"" which follows the gypsy dancer Esmeralda and the three men who vie for her love: the kind hunchback Quadimodo, the twisted priest Frollo, and the unfaithful soldier Phoebus."
3733,Bless the Child,"['Drama', 'Horror', 'Thriller', 'Crime']",4.750291,"When Maggie's sister Jenna saddles her with an autistic newborn named Cody she touches Maggie's heart and becomes the daughter she has always longed for. But six years later Jenna suddenly re-enters her life and, with her mysterious new husband, Eric Stark, abducts Cody. Despite the fact that Maggie has no legal rights to Cody, FBI agent John Travis, takes up her cause when he realizes that Cody shares the same birth date as several other recently missing children."
24176,CBGB,"['Drama', 'Music']",3.711772,CBGB looks at New York's dynamic punk rock scene through the lens of the ground-breaking Lower East Side club started by eccentric Hilly Kristal (Alan Rickman) in 1973 which launched thousands of bands.
32321,A Is for Autism,"['Documentary', 'Animation']",0.177512,An animated documentary short made by people with autism.
19010,The Blot,['Drama'],0.661938,"Professor Griggs, teaching at the college, doesn't get paid a living wage; his next door neighbor, successful shoemaker Olsen, has money and plentiful food, while the Griggses have hardly any. When the professor's rich student Phil West falls for beautiful Griggs daughter Amelia and also befriends the poor Reverend Gates (a young man who is also in love with Amelia), he observes the difference in his life and theirs and tries to help make a difference."
21177,My Perestroika,['Documentary'],0.347137,"Tells the story of five people from the last generation of Soviet children who were brought up behind the Iron Curtain. Just coming of age when the USSR collapsed, they witnessed the world of their childhood crumble and change beyond recognition. Through the lives of these former schoolmates, this intimate film reveals how they have adjusted to their post-Soviet reality in today's Moscow."
33601,La vita agra,['Comedy'],0.072218,
16799,Holy Rollers,"['Crime', 'Drama', 'Thriller']",1.747257,Inspired by actual events in the late nineties when Hasidic Jews were recruited as mules to smuggle ecstasy from Europe into the United States.
4582,Theremin: An Electronic Odyssey,"['Documentary', 'Music']",0.113788,"After escaping Russia's communist revolution, Leon Theremin travels to New York, where he pioneers the field of electronic music with his synthesizer. But at the height of his popularity, Soviet agents kidnap and force him to develop spy technology. Steven M. Martin writes and directs this intriguing documentary about a man's ""strange"" music and his very interesting life as an inventor and influential musician."
