,original_title,genre_list,popularity,overview
9832,The River,"['Drama', 'Romance']",1.758317,"Based on the novel by Rumer Godden, Jean Renoir’s entrancing first color feature—shot entirely on location in India—eloquently contrasts the growing pains of three young women with the immutability of the Bengal river around which their daily lives unfold. Enriched by Renoir’s subtle understanding and appreciation for India and its people, The River gracefully explores the fragile connections between transitory emotions and everlasting creation."
20161,ある映画監督の生涯 溝口健二の記録,['Documentary'],0.041681,"Kenji Mizoguchi: The Life of a Film Director (Aru eiga-kantoku no shogai) is a 1975 Japanese documentary film on the life and works of director Kenji Mizoguchi, directed by Kaneto Shindo (Onibaba). It runs 150 minutes and can be found on the second disc of the Region 1 Criterion Collection release of Ugetsu (1953)."
34182,Lobo Guerreiro,"['Adventure', 'Action', 'War']",2.162781,A Chinese special force soldier with extraordinary marksmanship is confronted by a group of deadly foreign mercenaries who are hired to assassinate him by a vicious drug lord.
37048,జులాయి,"['Romance', 'Comedy']",0.943387,Julayi is the story of a fun loving guy who does not work and has no aim in life. He falls in love with a young girl and the story turns on how his life has to change to win her love.
30945,Cyanure,['Drama'],0.945176,Thirteen years old Achille is waiting for his father to return from prison. Will everything go as planned and could the family survive?
22693,Rovdyr,"['Thriller', 'Horror']",2.008136,Its the summer of 1974. Four friends have planned a recreational weekend hiking and camping in the forest. At a remote truck stop they pick up an anxious hitchhiker who only after a short ride demands they stop the vehicle. She is clearly frightened of somethingbut what she cant begin to describe in her carsick terror. Suddenly the group are ambushed and left unconscious.
1512,Contact,"['Drama', 'Science Fiction', 'Mystery']",14.374866,"Contact is a science fiction film about an encounter with alien intelligence. Based on the novel by Carl Sagan the film starred Jodie Foster as the one chosen scientist who must make some difficult decisions between her beliefs, the truth, and reality."
40109,Το Χώμα Βάφτηκε Κόκκινο,"['Drama', 'Adventure']",0.085196,"Vassilis Georgiades directed this tense drama, one of the final Greek films made before the 1967 coup which led to restrictions on film content. The plot concerns struggles between peasants and the wealthy estate-owners over division of land in the early part of the 20th century. This battle is contrasted with the rivalry of two brothers over a woman's affections. The performances are somewhat lacking, but Georgiades' assured direction and presentation of a little-known chapter of Greek history resulted in an Oscar nomination as ""Best Foreign Film."""
28061,The New Kids,"['Thriller', 'Horror', 'Drama']",1.126088,"A brother and sister arrive in a small town to help their relatives run an amusement park, and they find the town is terrorized by a local street gang."
13216,Tuya de hun shi,"['Drama', 'Romance']",1.819151,"Set in Inner Mongolia, a physical setback causes a young woman to choose a suitor who can take care of her, as well as her disabled husband."
8345,She Done Him Wrong,['Comedy'],1.840758,"New York singer and nightclub owner Lady Lou has more men friends than you can imagine. Unfortunately one of them is a vicious criminal who's escaped and is on the way to see ""his"" girl, not realising she hasn't exactly been faithful in his absence. Help is at hand in the form of young Captain Cummings a local temperance league leader though."
336,Double Happiness,"['Comedy', 'Romance']",0.372239,"Jade Li is a feisty, 20-something Chinese Canadian, trying to achieve that happy medium between giving in to her parent's wishes and fulfilling her own needs and desires - double happiness. Naturally, something's got to give and when love beckons in the shape of Mark, a white university student, the facade of the perfect Chinese daughter begins to slip."
31772,Four Days in October,['Documentary'],0.438135,"When the night of October 16, 2004 came to a merciful end, the Curse of the Bambino was alive and well. The vaunted Yankee lineup, led by A-Rod, Jeter, and Sheffield, had just extended their ALCS lead to three games to none, pounding out 19 runs against their hated rivals. The next night, in Game 4, the Yankees took a 4-3 lead into the bottom of the ninth inning, then turned the game over to Mariano Rivera, the best relief pitcher in postseason history, to secure yet another trip to the World Series. But after a walk and a hard-fought stolen base, the cold October winds of change began to blow. Over four consecutive days and nights, this unlikely group of Red Sox miraculously won four straight games to overcome the inevitability of their destiny. Major League Baseball Productions will produce a film in ""real-time"" that takes an in-depth look at the 96 hours that brought salvation to Red Sox Nation and made baseball history in the process."
18327,Bringing Up Bobby,['Comedy'],1.239118,"Bringing Up Bobby is the story of a European con-artist and her son Bobby, who find themselves in Oklahoma in an effort to escape her past and build a better future. Olive and Bobby blithely charm their way from one adventure to another until Olive's criminal past catches up with her. Consequently, she must make a choice: continue with a life of crime or leave the person she loves most in an effort to give Bobby a proper chance in life."
40345,हाउसफुल,"['Comedy', 'Drama', 'Romance']",1.974336,"Believing himself to be a jinx and bringing bad luck upon himself and others, a man attempts to find true love, but ends up in very complicated relationships."
24417,My Father And The Man In Black,"['Documentary', 'Music']",0.098512,The story of promoter Saul Holiff's turbulent life and his success making Johnny Cash a superstar.
10498,L'Empire des loups,['Action'],9.255441,"When the young detective Paul Nerteaux finds the third slashed female corpse of illegal Turkish immigrants, he decides to ask for support to the experienced dark retired detective Jean-Louis Schiffer to chase the serial killer. Together, they infiltrate in the Turkish mafia trying to find the answer to the crimes. Meanwhile, the worker Anna Heymes is being submitted to a brain treatment and has severe headaches and glimpses of memories and visions. When these two parallel events collide, disclose that the Turkish organization ""The Wolves"" is behind them."
2564,A Place at the Table,['Documentary'],0.501046,"Using personal stories, this powerful documentary illuminates the plight of the 49 million Americans struggling with food insecurity. A single mother, a small-town policeman and a farmer are among those for whom putting food on the table is a daily battle."
21848,The Counselor,"['Thriller', 'Crime', 'Drama']",14.723646,A rich and successful lawyer named Counselor is about to get married to his fiancée but soon meets up with the middle-man known as Westray who tells him his drug trafficking plan has taken a horrible twist and now he must protect himself and his soon bride-to-be lover as the truth of the drug business uncovers and targets become chosen.
27164,Un fiume di dollari,"['Action', 'Western']",0.523447,"After the Civil War ends, two soldiers return home with a cache of stolen money. They are caught by Union troops. One escapes, but the other is sent to prison for five years. When he gets out and goes home, he finds that his wife has died in poverty because his partner kept all the money, and is now a major power in the area with an army of deadly gunmen to back him up."
32409,地下幻燈劇画 少女椿,"['Horror', 'Animation', 'Drama']",2.093161,"After losing her parents, young flower selling Midori is put up by a fairground group. She is abused and forced to slavery, until the arrival of an enigmatic magician of short stature, who gives her hope for a better future."
38703,The Beautiful Truth,['Documentary'],0.288359,"A troubled 15-year-old boy attempting to cope with the recent death of his mother sets out to research Dr. Max Gerson's claims of a diet that can cure cancer as his first assignment for home-schooling in this documentary from filmmaker Steve Kroschel (Avalanche, Dying to Have Known)."
28769,The Boy,"['Drama', 'Horror', 'Thriller']",5.345593,An intimate portrait of a 9 year old sociopath as he discovers his taste for killing.
28932,Bill W.,['Documentary'],0.04353,"William G. Wilson is co-founder of Alcoholics Anonymous, a man included in TIME Magazine's ""100 Persons of the 20th Century."" Interviews, recreations, and rare archival material reveal how Bill Wilson, a hopeless drunk near death from his alcoholism, found a way out of his own addiction and then forged a path for countless others to follow. With Bill as its driving force, A.A. grew from a handful of men to a worldwide fellowship of over 2 million men and women - a success that made him an icon within A.A., but also an alcoholic unable to be a member of the very society he had created. A reluctant hero, Bill Wilson lived a life of sacrifice and service, and left a legacy that continues every day, all around the world."
32803,"Aty-Baty, Shli Soldaty...","['Drama', 'War']",0.056391,The families of 18 soldiers who heroically died in 1944 are meeting at the place of the squad last battle.
24498,Mission Congo,['Documentary'],0.012493,A documentary that examines whether a charity organized by Pat Robertson to aid Rwandan genocide refugees was a front for diamond mining.
19282,"Captain Video, Master of the Stratosphere","['Adventure', 'Science Fiction']",0.007987,Space hero Captain Video battles the evil Vultura on the planet Atoma.
15148,Pinky,['Drama'],0.905818,"Pinky, a light skinned black woman, returns to her grandmother's house in the South after graduating from a Northern nursing school. Pinky tells her grandmother that she has been ""passing"" for white while at school in the North. In addition, Pinky has fallen in love with a young white doctor, Dr. Thomas Adams, who knows nothing about her black heritage. Pinky says that she will return to the North, but Granny Johnson convinces her to stay and treat an ailing white woman, Miss Em. Meanwhile, Dr. Canady, a black physician from another part of the state, visits Pinky and asks her to train some Negro students, but she declines. Pinky nurses Miss Em but is resentful because she seems to feel that she is doing the same thing her grandmother did. Pinky and Miss Em slowly develop a mutual respect for one another. Mrs. Em leaves Pinky her property when she dies, but relatives of the deceased woman contest the new will in court."
19174,A Good Night to Die,"['Action', 'Comedy', 'Thriller']",0.153852,"One day in the life of a hit man, Ronnie, who spends it trying to save the life of fellow hit man, August, who he had brought into the business three years ago. August has become a real problem for some of the bosses around town, and Ronnie will soon find out just what his Frankenstein's monster will cost him."
22723,RoboCop,"['Action', 'Science Fiction']",10.246549,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine."
17119,Black Fury,"['Crime', 'Drama', 'Romance']",0.042219,A simple Pennsylvania coal miner is drawn into the violent conflict between union workers and management.
10926,Where the Red Fern Grows,"['Drama', 'Family']",2.31862,Where the Red Fern Grows is the heartwarming and adventurous tale for all ages about a young boy and his quest for his own red-bone hound hunting dogs.
7516,Rolling Thunder,"['Action', 'Crime', 'Drama', 'Thriller']",4.721308,"A Vietnam veteran, Charles Rane, returns home after years in a POW camp and is treated as a hero. When thugs invade his home to steal the silver coins he received for his service, they mangle his hand and leave him and his family for dead. Rane survives and becomes obsessed with getting revenge. Aided by his loyal friend Johnny Vohden, Rane, now wielding a hook for a hand, sets out on his mission of vengeance."
4622,Maniac,['Horror'],4.838469,"A psychotic man, troubled by his childhood abuse, loose in NYC, kills young women and takes their scalps as trophies. Will he find the perfect woman in photographer Anna, and end his killing spree?"
29935,Martial Law,['Action'],0.627188,An undercover cop teams up with a martial-arts expert to stop a gang of drug smugglers and car thieves.
9232,苏州河,"['Drama', 'Romance']",1.44948,A tragic love story set in contemporary Shanghai. The film stars Zhou Xun in a dual role as two different women and Jia Hongsheng as a man obsessed with finding a woman from his past.
23529,Against All Flags,"['Action', 'Adventure']",0.999504,British Naval Officer (Errol Flynn) fights pirates on Madagascar.
23494,Zee and Co.,['Drama'],0.443894,"The venomous and amoral wife of a wealthy architect tries, any way she can, to break up the blossoming romance between her husband and his new mistress; a good-natured young widow who holds a dark past."
36929,Niewinni czarodzieje,"['Romance', 'Drama', 'Music']",0.407564,A young doctor is tired of being sought by women. One night he meets a young girl who all but forces herself into his room where they talk of morals and love. But he loses her when he goes out to see some friends and then rushes madly around the city after her.
12430,Taxi to the Dark Side,['Documentary'],6.415898,"An in-depth look at the torture practices of the United States in Afghanistan, Iraq and Guantanamo Bay, focusing on an innocent taxi driver in Afghanistan who was tortured and killed in 2002"
26215,Where Do We Go from Here?,['Music'],0.104985,"Bill wants to join the Army, but he's 4F so he asks a wizard to help him, but the wizard has slight problems with his history knowlege, so he sends Bill everywhere in history, but not to WWII."
12514,The Shepherd: Border Patrol,"['Action', 'Crime', 'Thriller']",3.330171,A Texas cop battles ex-navy seals who are trying to traffic drugs from Mexico into the USA.
39181,A escondidas,"['Romance', 'Drama']",2.036082,"At the age of 14 the world around you changes at a dizzying speed. But what if actually it's you that changing? What if these changes take you away from what up until now, has been your world? Ibrahim and Rafa are going to suffer these changes for themselves, experiencing first love in a way they never could have imagined. And having to keep it Hidden away."
22071,WikiRebels: The Documentary,['Documentary'],0.76254,"In WikiRebels, we learn about the early hacker life of Julian Assange, and his later decision to form an organization where whistleblowers can anonymously pass information that documents crime and immorality. His stated goal is to expose injustice, and nothing exemplifies this more than the leaked film entitled “Collateral Murder.” WikiRebels shows other films released by WikiLeaks, and catalogs the most significant leaks since its 2006 inception, including the Iceland banking scandal, Kenya corruption and death squads, and toxic dumping in Cote D’Ivoire."
28395,Universal Soldier,"['Action', 'Drama']",0.060787,"A lifelong mercenary commander and weapons expert played by George Lazenby is commissioned to train an army for an exiled African leader. But as his conscience finally catches up to him, he is seen as a threat to the powers behind the operation."
38322,風の大陸,"['Fantasy', 'Animation']",0.0796,"Three adventurers - a warrior, a priest, and a young woman - traverse a land devastated by centuries of environmental calamaties searching only for a way to survive. In their journeys they stumble across first the remains of a band of desperate treasure-hunters, and then the treasure they were seeking: Azec Sistra, the legendeary City of the Dead. Unfortunately, the bandits responsible for slaughtering the treasure-hunters have also found their way to the city, but more worrisome still are the guardians which protect Azec Sistra from those who would violate the spirits at rest there. . ."
18317,Fei chang wan mei,"['Comedy', 'Drama', 'Romance']",1.199484,"Dumped by her fiance just two months before their wedding, comic strip writer Sophie hatches an elaborate plan to get her Jeff back and punish the movie star, Joanna, who seduced him away. She finds herself a partner, Gordon, an ex-lover of Joanna's. The two start on a comic adventure full of laughs and tears, aided by Sophie's two best friends, Lucy and Lily. At the eve of her success, Sophie suddenly faced of having to chose between a repentant Jeff and Gordon who has fallen for her."
12307,Lavoura Arcaica,['Drama'],0.652255,"Brazilian baroque. The young son that ran from his dominant family, descends into decadence and then returns to the nest. With melodramatic themes of tyrannical fathers, incest, fierce family conflicts and an overheated and intense visual style to match"
31173,The Square Peg,"['War', 'Comedy']",1.311922,"Norman Pitkin and Mr Grimsdale are council workmen mending the road outside an Army base when they come into conflict with the military. Shortly afterwards, they get drafted and fall into the clutches of the Sergeant they have just bested. They are sent to France to repair roads in front of the Allied advance but get captured. Pitkin takes advantage of a useful similarity to impersonate General Schreiber and manages to return a hero"
1620,The Butcher Boy,"['Comedy', 'Drama']",7.801199,"Francie and Joe live the usual playful, fantasy filled childhoods of normal boys. However, with a violent, alcoholic father and a manic depressive, suicidal mother the pressure on Francie to grow up are immense. When Francie's world turns to madness, he tries to counter it with further insanity, with dire consequences."
28636,Come rubare la corona d'Inghilterra,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",0.28884,"Argoman has a silly costume and is a sexist pig. He uses his special telekinetic to get the ladies to sleep with him. The catch is, after a night with a gal he loses his special powers for 6 hours!  In this comedic super/spy thriller, Argoman goes head to head against the evil Jenabelle: Queen of the World."
41522,Il castello delle donne maledette,['Horror'],0.296813,"Brazzi plays mad Dr. Frankenstein, Dunn is an evil dwarf and Lugosi (no relation to Bela) is a Neanderthal man. Add a monster named Hulk, and some nude women for sexploitation value."
24618,Mabel's Married Life,['Comedy'],0.217682,Mabel goes home after being humiliated by a masher whom her husband won't fight. The husband goes off to a bar and gets drunk.
33470,La libertad,['Drama'],0.245568,A woodcutter goes about his work.
35439,A Christmas Kiss II,['Romance'],1.896928,"At a Christmastime event, Jenna shares an impromptu, unforgettable kiss with the dashing billionaire, Cooper Montgomery. Unaware of his intentions and fearful of getting hurt in another relationship, Jenna vows to resist his charms, but begins to realize his affection is real as the two spend more time together."
43552,Бармен,['Comedy'],0.889558,"Vadim is an ordinary office worker with no prospects, desperate to somehow change his boring life. One afternoon, while pondering his life in a pub, a mysterious bartender offers Vadik a cocktail. Upon drinking this cocktail, Vadik's world is instantly transformed beyond recognition. He is now successful, attractive and interesting. However, Vadik needs to learn how to sustain this new mirage, once the cocktails run out."
4276,Faust – Eine deutsche Volkssage,"['Drama', 'Fantasy', 'Horror']",4.021486,"God and Satan war over earth; to settle things, they wager on the soul of Faust, a learned and prayerful alchemist."
22297,"Take Her, She's Mine",['Comedy'],0.226531,"Frank Michaelson, well respected President of the Pacific Pallisades Board of Education, is appearing in front of a Board hearing addressing the issue of the widespread public outcry asking for either his dismissal or resignation because of a series of salacious front page newspaper stories, complete with photographs, on his recent goings-on. In addressing these unsubstantiated charges, Frank attributes all the incidents on his eldest daughter, Mollie Michaelson, now just shy of her twentieth birthday, no longer being the sweet child he had always pictured her as, but now rather a desirable young woman."
23584,Norman... Is That You?,"['Comedy', 'Drama']",0.170552,"Parents (Redd Foxx, Pearl Bailey) discover their son is gay and lives in Hollywood with his white lover (Dennis Dugan)."
22751,Knights of Badassdom,"['Adventure', 'Fantasy', 'Horror', 'Comedy']",6.281872,Three best friends and dedicated roleplayers take to the woods to reenact a dungeons and dragons-like scenario as a live action role-playing game. Trouble arises when a prop spellbook purchased from the internet ends up being a genuine grimoire and they unwittingly conjure up a blood-lusting succubus from hell.
29227,Les mauvaises têtes,['Comedy'],0.292226,
35625,Bo,['Drama'],1.196946,Fifteen year old Deborah meets Jennifer who steers her into a career as an escort. Under the alias Bo she begins a new life that she cannot handle and starts a downward spiral that only she can end.
21450,Back Door to Hell,"['Action', 'War', 'Drama']",0.252623,"During WWII, a three-man commando team places its trust in the hands of a band of Filipino resistors, as they try to knock out a Japenese communication center."
20837,Zombies of the Stratosphere,['Science Fiction'],0.100693,"Martians come to Earth to build an H-bomb strong enough to blast Earth out of orbit so that Mars can be moved into its place in closer proximity to the sun.  Super-scientist Larry Martin, inventor of the first stratospheric-flight spaceship as well as a jet-powered personal flying suit with helmet, is called upon by the government to investigate ramped-up UFO reports occasioned by the Martians' spaceships.  The Martians, meanwhile, led by Marex, engage a renegade earth scientist and a gaggle of gangsters to help them steal supplies, operate a menacing robot, and build their bomb.  This movie serial in 12 chapters was originally planned as a sequel to ""Radar Men From The Moon"" with Commando Cody as the hero but at the last moment the main characters' names were changed and all other references to that serial removed from the script."
24603,Coach,"['Comedy', 'Romance']",3.708888,A slacker trust-fund type finds the motivation to pick up a job as the coach of middle school soccer team
40775,Víkend,['Thriller'],0.115035,
28223,Petting Zoo,['Drama'],0.653838,"A story of love, sex and teen pregnancy in San Antonio, Texas. Petting Zoo is the portrait of a young woman coming into her own, in an environment that does not always present ideal circumstances."
18502,Rubbeldiekatz,['Comedy'],3.265632,"An actor's career takes a ""Tootsie""-like turn when he lets himself be cast as a woman in a movie."
15046,Grim Reaper,['Horror'],0.275394,"he stripper Rachel is hit by a cab but survives in the emergency room of a hospital. However, she sees Death chasing her, but she does not succeed in convincing the nurses. She is drugged and wakes up in St. Joseph, a mental hospital administrated by Dr. Brown. She finds five other inmates that had a near death experience and also claim that Death is coming for them, but Dr. Brown tells them that"
44210,The Hellcats,"['Action', 'Thriller']",0.072124,The brother and fiancee of a dead policeman infiltrate a female-led biker gang to uncover his murderer.
18178,Hollywood Party,"['Comedy', 'Music']",0.947216,"Jimmy Durante is jungle star Schnarzan the Conqueror, but the public is tiring of his fake lions. So when Baron Munchausen comes to town with real man-eating lions, Durante throws a big party with so that he might use the lions in his next movie. His film rival sneaks into the party to buy the lions before Durante."
41467,638 Ways to Kill Castro,"['History', 'Documentary']",0.310085,"Dollan Cannell's documentary on the hundreds of alleged plots to assassinate Fidel Castro, and a look at the evolution of Cuban politics. If the title of this extraordinary film sounds ludicrous, don't be fooled. This film looks at the incredible story of the 638 alleged plots by the CIA and Cuban exiles to kill the Cuban leader Fidel Castro."
27556,How They Get There,"['Romance', 'Comedy']",0.730682,"A guy and a girl play copycat with each other from opposite sides of the street, that is, until a slightly abrupt and uncopyable [sic] event occurs."
5368,Signs,"['Drama', 'Thriller', 'Science Fiction', 'Mystery']",11.211568,A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.
45141,Bedeviled,"['Horror', 'Thriller']",16.227875,"A group of friends download a Siri-like App which, at first, seems like a harmless way to get directions or a restaurant recommendation. But the sinister nature of the App soon reveals itself. The App not only knows each person’s deepest, darkest fears, but is able to manifest these fears into the real world to literally scare the kids to death."
32242,Animal Farm,"['Family', 'Drama', 'Comedy']",2.33561,An animated film from 1999 based on the famous novel by George Orwell. Animals on a farm lead a revolution against the farmers to put their destiny in their own hands. However this revolution eats their own children and they cannot avoid corruption.
15400,Captain from Castile,"['Action', 'Romance']",1.057092,"Spain, 1518: young caballero Pedro De Vargas offends his sadistic neighbor De Silva, who just happens to be an officer of the Inquisition. Forced to flee, Pedro, friend Juan Garcia, and adoring servant girl Catana join Cortez' first expedition to Mexico. Arriving in the rich new land, Cortez decides to switch from exploration to conquest...with only 500 men. Embroiled in continuous adventures and a romantic interlude, Pedro almost forgets he has a deadly enemy..."
27887,My Sweet Pepper Land,['Drama'],1.932314,"Baran, a war hero, becomes sheriff of the capital and refuses to bow down to a tribal chief."
29588,Amore libero - Free Love,['Drama'],0.298042,"Young engineer Francesco Ferraro (Enzo Bottesini) is sent to Smeraldo Island in the Seychelles to oversee the tests necessary to dig a silver mine. But Francesco must also find out what happened to his predecessor, vanished without trace. The island seems to be an Eden on Earth, and the native girls freely explore the joys of sex, but there is something in the dark working against Francesco, and a mysterious accident disables his delicate equipment."
16823,Chang: A Drama of the Wilderness,"['Adventure', 'Drama', 'Documentary']",0.242682,"Elephants disrupt the lives of a family deep in the jungles of Northern Siam, and an entire village."
15006,Clash of the Titans,"['Adventure', 'Fantasy', 'Action']",11.972347,"Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Battling unholy demons and fearsome beasts, Perseus and his warriors will only survive if Perseus accepts his power as a god, defies fate and creates his own destiny."
32869,La sedia della felicità,['Comedy'],2.507551,"Dino craft practice tattoos, Bruna is a beautician; their studies are facing each other. They learn of a mysterious treasure hidden in a chair that belonged to a woman now dead."
24754,My Prairie Home,"['Documentary', 'Music']",0.150494,"A true Canadian iconoclast, acclaimed transgender country/electro-pop artist Rae Spoon revisits the stretches of rural Alberta that once constituted “home” and confronts memories of growing up queer in an abusive, evangelical household."
4510,America's Sweethearts,"['Comedy', 'Romance']",6.468538,"In the midst of a nasty public breakup of married movie stars, a studio publicist scrambles to put a cap on the escalating situation as the couple's latest film has found it's only print kidnapped by the director."
24665,The Sign of Four: Sherlock Holmes' Greatest Case,['Mystery'],0.086068,"A young woman turns to Sherlock Holmes for protection when she's menaced by an escaped killer seeking missing treasure. However, when the woman is kidnapped, Holmes and Watson must penetrate the city's criminal underworld to find her."
28711,The Life and Mind of Mark DeFriest,"['Animation', 'Documentary']",0.363846,"When a legendary escape artist comes up for parole after 30 years behind bars, a chance for freedom must be weighed against his infamous past."
17327,Tren de sombras,['Drama'],0.108385,"A silent homage to the origins of cinema, recreating the apparent disappearance of a French photographer in the 1920s. Experimental."
25603,Encore,"['Comedy', 'Drama']",0.968603,"Encore is a 1951 anthology film composed of adaptations of three short stories by W. Somerset Maugham:  ""The Ant and the Grasshopper"", directed by Pat Jackson and adapted by T. E. B. Clarke;  ""Winter Cruise"", helmed by Anthony Pelissier, screenplay by Arthur Macrae;  ""Gigolo and Gigolette"", directed by Harold French, written by Eric Ambler.  It is the last film in a Maugham trilogy, preceded by Quartet and Trio."
44094,Portal: No Escape,"['Action', 'Science Fiction']",3.444679,A woman wakes up in a room with no memory of who she is or how she got there...
10,The American President,"['Comedy', 'Drama', 'Romance']",6.318445,"Widowed U.S. president Andrew Shepherd, one of the world's most powerful men, can have anything he wants -- and what he covets most is Sydney Ellen Wade, a Washington lobbyist. But Shepherd's attempts at courting her spark wild rumors and decimate his approval ratings."
34007,From Mexico With Love,"['Action', 'Adventure', 'Drama']",0.309273,A washed-up trainer takes a self-destructive young boxer under his wing.
9857,Tammy and the T-Rex,"['Comedy', 'Science Fiction']",0.619015,"An evil scientist implants the brain of Michael, a murdered high school student, in an animatronic Tyrannosaurus. He escapes, wreaks vengeance on his high school tormentors and is reunited with his sweetheart Tammy. Together, the couple try to elude the mad scientist and the police and find a more appropriate vessel for Michael's brain."
39266,メイクルーム,"['Comedy', 'Drama']",0.05488,"Morikawa draws from his experiences as a former adult-video director for this comedy set in the make-up room of a porn film shoot. The cast features Aki Morita (Sharing) and an ensemble of mostly Japanese porn stars including Beni Ito, Nanami Kawakami and Riri Kuribayashi."
2110,Murder!,"['Mystery', 'Thriller']",1.988389,"When a woman is convicted of murder, one of the jurors selected to serve on the murder-trial jury believes the accused, an aspiring actress, is innocent of the crime and takes it upon himself to apprehend the real killer."
39675,O Quatrilho,"['Drama', 'Romance']",0.329549,Two couples of Italian immigrants are part of a game that leads to treason and brings serious consequences to those who lose.
44084,Антикиллер Д.К.: Любовь без памяти,"['Mystery', 'Action']",0.928271,Major Korenev (Fox) continue to fight criminals after terrorists gang liquidation.
27757,Gerhard Richter Painting,['Documentary'],0.728104,"One of the world's greatest living painters, the German artist Gerhard Richter has spent over half a century experimenting with a tremendous range of techniques and ideas, addressing historical crises and mass media representation alongside explorations of chance procedures. The first glimpse inside his studio in decades, Gerhard Richter Painting is exactly that: a thrilling document of the 79-year-old's creative process, juxtaposed with rare archival footage and intimate conversations with his critics and collaborators."
39550,Пятница,['Comedy'],1.00704,Friday night is almost like a shortened New year's night. One can expect every kind of surprises on that night. Friday night has its special magic.
24006,Arsène Lupin Returns,['Mystery'],0.412253,A reformed jewel thief helps detectives track down a criminal.
38816,Marching to Zion,['Documentary'],0.204891,"Documentary tracing the history of the Jewish people from the destruction of the temple in AD 70 to the modern-day nation of Israel. Through scriptural and historical evidence, DNA, mathematics, and testimony from rabbis and pastors, it attempts to answer the question, ""Who are God's chosen people?""."
25230,The Magnet,['Comedy'],0.216391,A classic Ealing comedy in which a young boy steals a magnet and becomes a hero.
