,original_title,genre_list,popularity,overview
41001,Hiljaisuus,"['Drama', 'War']",0.793103,"A drama between people under unconventional circumstances. In the Second World War Finland was the only nation who brought casualties killed-in-action back to be buried at home. These actions were carried out by men and women working in assembly centres near enemy lines. Silence is a story of a group of people in a limbo between life and death, in a mental no-man's- land, where heaven and hell, horror and joy, love and fear touch each other."
31721,Wuthering High,"['Thriller', 'Drama']",1.286626,"An updated 21st century version of the Emily Bronte novel set in modern day Malibu, California where the wealthy Earnshaw family adopts Heath, a troubled teenager. The Earnshaws teenage daughter, Cathy, falls madly in love with him, embittering her rich boyfriend, Eddie, and the rest of their exclusive, upscale community. Wrapped up in her exciting fling, Cathy is blind to the dangerous side of Heath until it's too late."
28973,Russendisko,['Comedy'],1.355625,
29383,The Duke Is Tops,['Music'],0.328687,A theatrical producer puts aside his own success to boost the career of a talented singer.
30497,Mercenaries,"['Drama', 'Action']",0.788562,"Andy Marlow, an ex British S.A.S serviceman turned mercenary, is sent into the Balkans after a military coup has arisen to rescue a U.S ambassador and his aide."
42887,Prohibition,['Documentary'],1.433433,"The story of the American activist struggle against the influence of alcohol, climaxing in the failed early 20th century nationwide era when it was banned."
9931,Samotáři,"['Comedy', 'Drama']",1.308417,"Robert works for a travel agency and helps to arrange scenes from the everyday lives of ""ordinary"" Czech families as an attraction for Japanese tourists. He also works as a kind of matchmaker and occasionally helps to put together some of his friends. He helps to separate his friend Hanka from Peter, an announcer for an independent radio station who tries to capture ""real"" life by recording the moments from ""reality"" and playing them over the air. Vesna, came to Prague from Macedonia because it is according to her the best place for UFOs to land, but her real reason for coming is somewhat different... Hanka is followed by the crazy Ondrej, until then a respected brain surgeon, and married with two kids. Through him she meets Jacob, who uses copious amounts of weed in order to be constructive in this gloomy world. On the other hand, this destroys his short-term memory - and he forgets that he already has a girlfriend..."
29544,Crossplot,"['Thriller', 'Action']",0.855047,"A successful London ad-exec hires a beautiful Hungarian girl to pose for some modeling shots, little realising that she has overheard an assassination plot and is now being hunted by some dangerous killers."
7656,Mystery of the Wax Museum,"['Horror', 'Mystery', 'Thriller']",2.356071,"Sculptor Ivan Igor struggles in vain to prevent his partner from burning his wax museum, and his ""children"". Years later, Igor starts a new museum in New York, but his maimed hands confine him to directing lesser artists. People begin disappearing; Igor takes a sinister interest in Charlotte, fiancée of his assistant Ralph, but arouses the suspicions of roommate, wisecracking reporter Florence."
7561,Death Race 2000,"['Action', 'Comedy', 'Science Fiction']",6.064898,"In a boorish future, the government sponsors a popular, but bloody, cross-country race in which points are scored by mowing down pedestrians. Five teams, each comprised of a male and female, compete using cars equipped with deadly weapons. Frankenstein, the mysterious returning champion, has become America's hero, but this time he has a passenger from the underground resistance."
19161,The Union,"['Music', 'Documentary']",0.355876,"In November 2009, filmmaker Cameron Crowe began filming a behind-the-scenes look at the creation of the album The Union, a collaboration between musicians Elton John and Leon Russell, who hadn't spoken to one another in 38 years prior to beginning work on the album. In addition, the documentary offers a rare glimpse into the process John goes through to create and compose his music. Featured in the film are musicians Neil Young, Brian Wilson, Booker T. Jones, steel guitarist Robert Randolph, Don Was and a 10-piece gospel choir who all contribute to the album, which is produced by award-winning producer T-Bone Burnett. Musician Stevie Nicks and John's long-time lyricist Bernie Taupin also appear."
13205,The Memory Keeper's Daughter,['Drama'],1.578987,"During a blizzard in 1964, Dr. David Henry delivers his son Paul with the help of nurse Caroline. But when Henry realizes his wife is also carrying a girl with Down syndrome, he hands the second child over to Caroline without his wife's knowledge. Henry's fateful decision yields grave consequences for his family over the next 20 years."
43968,AfterDeath,"['Horror', 'Mystery', 'Thriller']",2.503486,"Five young people wake up dead. Washed up by the tide they scramble to an abandoned beach house, soon realizing that the perpetual night and blasts of pain suggest this is some version of hell. Between in-fighting and attacks by a demonic shadow creature, they recall the collapse of the nightclub that brought them here - and begin seeing hope of a second chance in the cabin's two mysterious paintings..."
12232,東京暮色,['Drama'],1.112972,"Two sisters find out the existence of their long-lost mother, but the younger cannot take the truth of being abandoned as a child."
11664,Julius Caesar,"['Drama', 'History']",3.353767,The assassination of the would be ruler of Rome at the hands of Brutus and company has tragic consequences for the idealist and the republic.
32280,Death Train,"['Action', 'Thriller']",12.895711,"When a renegade Russian general sends a nuclear bomb hurtling toward the Middle East aboard a hijacked train, special agents are dispatched to disarm the deadly device.  Ten tons of steel and one ounce of hot plutonium are now riding roughshod through Europe.  With time running out, the agents launch a desperate, bullet-packed assault on a deadly moving target piloted by a cold-blooded mercenary."
3256,Destination Moon,['Science Fiction'],0.940976,"Postulates the first manned trip to the moon, happening in the (then) near future, and being funded by a consortium of private backers. Assorted difficulties occur and must be overcome in-flight. Attempted to be realistic, with Robert A. Heinlein providing advice."
8643,Last Summer,['Drama'],1.10941,"During summer vacation on Fire Island, three young people--a girl and two guys--become so close that they form a sort-of threesome. When an uncool girl tries to infiltrate the trio's newly found relationship, they construct an elaborate plot that has violent results."
4316,猛龍過江,"['Action', 'Crime']",11.116474,"Tang Lung arrives in Rome to help his cousins in the restaurant business. They are being pressured to sell their property to the syndicate, who will stop at nothing to get what they want. When Tang arrives he poses a new threat to the syndicate, and they are unable to defeat him. The syndicate boss hires the best Japanese and European martial artists to fight Tang, but he easily finishes them off."
38061,One Man's Journey,['Drama'],0.625556,"Dr. Eli Watt, a widower, comes to a small town, considering himself a failure in his attempt to have a meaningful career in New York. He raises his son Jimmy as well as Letty, a baby whose mother has died in childbirth and whose father blames Watt and abandons the child. Watt dreams of returning to do research studies, but always something gets in the way: an epidemic, his children's needs, or the needs of his generally ungrateful patients. Only with the passing years does he come to find that his future isn't over and his past isn't quite the failure he believed."
17584,Les petits ruisseaux,"['Comedy', 'Drama']",0.771145,"Emile is a 70-ish former horticulturalist who once raised bonsai trees ""because they don't take up too much room."" Indeed, his whole existence is safe and uneventful to a fault, somewhat juiced by friendship with raucous fishing companion Edmond. Still, they trade pleasantries rather than confidences -- so Emile is shocked when it turns out his elderly pal watches porn, paints nudes and shags women who are his contemporaries that he meets online."
24661,The Last Journey,"['Drama', 'Crime']",0.039118,"Bob Holt's last journey as a Railway engine driver before his retirement, a journey disturbed by his distress at leaving the Railway, and his suspicions of the relationship between his wife and his fireman. Aboard the train are a pair of pickpockets, a honeymoon couple, a drunk, a temperance pamphleteer and a host of familiar types, all more-or-less bizarre in characteristically English ways. Bob takes an unexpected course of action, and the characters start interacting in varied and unexpected ways. When, at last, the train stops, all has been resolved, but not as might have been expected at the beginning of the journey."
29313,Graffiti Wars,['Documentary'],0.430964,A look at the feud between graffiti artists King Robbo and Banksy.
31801,Aadhavan,"['Thriller', 'Action', 'Comedy', 'Drama', 'Family']",0.954289,"Aadhavan (Tamil: ஆதவன்) is a 2009 Tamil action thriller, directed by K. S. Ravikumar and written by Ramesh Khanna. The film features Surya Sivakumar in the title role along with Nayantara in lead roles and Murali, Vadivelu, Anand Babu, Ramesh Khanna, B. Saroja Devi, Rahul Dev, Sayaji Shinde in its supporting cast. The music is composed by Harris Jayaraj. The film, simultaneously dubbed into Telugu as Ghatikudu, was released on October 17, 2009 during Diwali. This film was Malayalam actor Murali's last film before his death in August 2009."
11133,Each Dawn I Die,"['Drama', 'Action', 'Thriller']",2.037482,"Each Dawn I Die is a 1939 gangster film featuring James Cagney and George Raft in their only movie together as leads, although Raft had made an unbilled appearance in a 1932 Cagney vehicle called Taxi! in which he won a dance contest against Cagney, after which he and Cagney brawl. Raft also very briefly ""appeared"" in Cagney's boxing drama Winner Take All (1932), in a flashback sequence culled from Raft's 1929 film debut Queen of the Night Clubs starring Texas Guinan. The plotline of Each Dawn I Die involves a crusading reporter (Cagney) who is unjustly thrown in jail and befriends a famous gangster (Raft). George Bancroft portrays the warden. The movie was a box-office smash and remains a favorite among aficionados of Warner Bros. gangster movies. The film was based on the novel of the same name by Jerome Odlum."
8914,Dominick and Eugene,['Drama'],2.818797,"Dominick and Eugene are twins, but Dominick is a little bit slow due do an accident in his youth. They live together, with Dominick working as garbage man to put Eugene through medical school. Their relationship becomes strained when Eugene must decide between his devotion to his brother, or his need to go away to complete his training. Things are also not helped by Dominick's co-worker, or Eugene's budding romance."
17312,Seconds Apart,"['Horror', 'Thriller']",3.27105,"Seth and Jonah are twins with a dangerous ability: telekinesis. Things start to spiral out of control as their classmates die in twisted and bizarre ways. Jealousy begins to divide them and soon they can no longer trust each other, leading up to a horrific battle against themselves."
39694,47 Meters Down,"['Drama', 'Thriller', 'Horror', 'Adventure']",52.854103,"Two sisters on Mexican vacation are trapped in a shark observation cage at the bottom of the ocean, with oxygen running low and great whites circling nearby, they have less than an hour of air left to figure out how to get to the surface."
41129,Come and Find Me,"['Drama', 'Thriller']",6.435238,"When his girlfriend goes missing, David must track down her whereabouts after he realizes she's not who she was pretending to be."
30495,Khab-e talkh,"['Drama', 'Comedy']",0.073301,"For forty years, Esfandiar has been unconcernedly preparing corpses for the journey to their final resting place. One day, whilst preparing a burial service, he's taken ill. Might he too be mortal?"
8340,Dinner at Eight,"['Comedy', 'Drama']",1.633915,"Social climbing Millicent and Oliver Jordan throw a dinner for a bunch of New York society types, each of whom has much to reveal."
44140,Gitler kaput!,['Comedy'],0.878255,A Russian WW2 spy spoof following misadventures of a clueless Soviet secret agent trapped inside Hitler's inner circle.
23559,Der plötzliche Reichtum der armen Leute von Kombach,['Drama'],0.000308,"An intriguing Hans Christian Anderson-style fairy tale aesthetic and voice over narration. Sudden Wealth is a despairing chronicle of a group of starving peasants who finally seize governmental wealth like a dysfunctional group of Robin Hood's Merry Men, only to be betrayed by their inescapable selves and systematically dehumanized (think bucolic Orwell) and reprogrammed by what we'll put under the rubric of God and Country."
1851,The Last Emperor,"['Drama', 'History']",11.076971,"A dramatic history of Pu Yi, the last of the Emperors of China, from his lofty birth and brief reign in the Forbidden City, the object of worship by half a billion people; through his abdication, his decline and dissolute lifestyle; his exploitation by the invading Japanese, and finally to his obscure existence as just another peasant worker in the People's Republic."
26414,Wicked Blood,"['Action', 'Drama', 'Thriller']",3.188634,"Hannah and Amber Baker are trapped in a dark Southern underworld of violence, drugs and bikers. Both live in fear of their ""Uncle Frank"" Stinson, the ruthless leader of a crime organization."
35885,Wszystko będzie dobrze,['Drama'],0.144881,"A teenage boy, whose mother is terminally ill, and his alcohol-addicted sports teacher set out on a pilgrimage to Czestochowa."
37178,Chemical Wedding,['Horror'],1.744769,"A shy, stuttering professor brings satanist Aleister Crowley back to life."
33379,"Gone, But Not Forgotten","['Drama', 'Romance', 'Thriller']",1.01426,Melodrama concerning a 40-year-old man coming out.
22992,Sonny Boy,"['Action', 'Drama', 'Thriller']",0.000844,A small-town car thief and his transvestite wife come across an abandoned infant; they amputate his tongue and train him for a life in crime.
11539,Dead Meat,"['Comedy', 'Action', 'Horror', 'Science Fiction']",2.783147,Helena and Martins vacation to Ireland quickly transforms into a nightmare as a virus which turns humans into flesh-eating zombies is starting to spread.
24797,David Spade: Take the Hit,['Comedy'],0.001684,"David Spade focuses on pop-culture bashing in his first solo HBO TV comedy special that aired on April 17, 1998 and was taped in front of a live audience. In this 60 minute show, David Spade uses his everyday life experiences as a platform for his jokes."
44844,Les Kaïra,['Comedy'],9.754955,3 childhood friends who have never left their hometown in the suburb try to get into porn as a way earning easy money.
15835,Cats & Dogs 2 : The Revenge of Kitty Galore,"['Comedy', 'Family']",7.941637,The ongoing war between the canine and feline species is put on hold when they join forces to thwart a rogue cat spy with her own sinister plans for conquest.
19823,Red Dawn,"['War', 'Action', 'Thriller', 'Science Fiction']",5.627787,"A city in Washington state awakens to the surreal sight of foreign paratroopers dropping from the sky - shockingly, the U.S. has been invaded and their hometown is the initial target. Quickly and without warning, the citizens find themselves prisoners and their town under enemy occupation. Determined to fight back, a group of young patriots seek refuge in the surrounding woods, training and reorganizing themselves into a guerrilla group of fighters. Taking inspiration from their high school mascot, they call themselves the Wolverines, banding together to protect one another, liberate their town from its captors, and take back their freedom."
19618,The Return of Frank Cannon,"['Action', 'Crime', 'Thriller']",0.077215,Private detective Frank Cannon comes out of retirement to investigate the murder of an ex-girlfriend's husband.
5775,Varning för Jönssonligan,['Comedy'],0.083938,"The movie begins with the Jönsson gang making a minor burglary. It goes wrong and the gang leader, Sickan, gets caught. After he has spent 10 months in jail, Vanheden and Rocky come to welcome him when he's released. But he doesn't take notice of them, and he's picked up by the mysterious banker Wall-Enberg Jr. instead. He wants Sickan to perform a burglary in Switzerland, in order to retrieve the famous Bedford Diamonds. Sickan does this but is fooled by Wall-Enberg and nearly gets caught. When he returns to Sweden and re-unites with his old gang members, he's set on revenge, both physically and psychologically..."
28707,The Gambler and the Lady,"['Crime', 'Thriller', 'Drama']",0.192303,"A greedy but successful professional gambler wants to join the British Establishment when he falls in love with a blue-blooded lady. But first he must mend his ways and then dump his nightclub singer girl friend. She's not so easy to get rid of, neither is his past."
36143,Monella,"['Comedy', 'Romance']",5.712154,"The story takes place in northern Italy in the 1950's. Lola and Masetto are about to get married. Masetto wants to keep Lola as a virgin until they are married. But Lola is impatient to remain in chastity until the wedding night. She wants to be sure that Masetto is a good lover, before she commits herself into marriage. She does everything to trick Masetto into breaking the moral tradition."
37405,Hate Story 3,"['Thriller', 'Drama']",0.834148,"The story is about Aditya and Siya Singh who control the family business after the sad demise of Aditya's elder brother Vikram. Suddenly, an unknown businessman named Saurav Singhania enters their lives. Saurav, who shows interest in Aditya's company, makes them an unbelievable offer. What follows is Aditya and Siya's struggle to to uncover Saurav's real intentions. The erotic revenge thriller takes the audience through relationships, love, hatred and vengeance."
34672,Le bal des casse-pieds,['Comedy'],0.005489,A tolerant veterinarian turns the other cheek when annoyed but changes his nature when he falls in love.
42467,To Stay Alive - A Method,"['Music', 'Documentary']",0.626156,"In this documentary, Iggy Pop reads and recites Michel Houellebecq’s manifesto, TO STAY ALIVE – a method. The documentary features real people from Houellebecq’s life; the text is based on their life stories. Iggy is confronted with himself in the process of reading: Houellebecq’s book reflects his own laborious start as a person and as an artist. How can it be that this ‘advice to a young poet’ applies so strongly to him too? His personal recitation of the text is a journey of discovery to answer that question. In the end, Iggy meets Michel Houellebecq as one of the characters in the book. The two celebrities meet at the house of Houellebecq’s late grandparents, talk about each other’s work and drive, and express their mutual admiration. Throughout the film, reveries, interviews and dialogues alternate with Iggy often directly addressing the viewers, using arguments from Houellebecq’s texts. It’s an appeal to all of us to break our chains and go for it."
38377,Everything's Cool,['Documentary'],0.00506,"In this documentary, filmmakers Daniel B. Gold and Judith Helfand (Blue Vinyl) follow a troupe of self-proclaimed global warming ""warriors"" on a mission to get the world to care about rising temperatures and melting polar ice caps. Taking a topic that's inherently serious and applying their signature blend of humor and emotional heft, Gold and Helfand advance the environmental dialogue in a surprisingly entertaining way."
19556,Frankenweenie,"['Animation', 'Comedy', 'Family']",10.296047,"When a car hits young Victor's pet dog Sparky, Victor decides to bring him back to life the only way he knows how. But when the bolt-necked ""monster"" wreaks havoc and terror in the hearts of Victor's neighbors, he has to convince them that Sparky's still the good, loyal friend he was."
29747,Jedi Junkies,['Documentary'],0.166559,"A film about the world's most dedicated Star Wars fans. From lightsaber wielding martial arts academies to a filmmaker who built the world's only life-size Millennium Falcon, from a Monster Garage-esque sculptor whose professional livelihood is building custom lightsabers to metal-bikini wearing dancers who embody Slave Leia, the film offers viewers a rare glimpse into rabid fans' personal and professional self expression that borders on obsession."
25988,Ishq,"['Action', 'Comedy', 'Drama', 'Romance']",0.668028,"Harbans Rai and Ranjit Rai are two wealthy businessmen who absolutely *loathe* poverty and poor people . As fate would have it , Harbans Rai's daughter Madhu falls for a poor mechanic Raja while Ranjit Rai's son Ajay romances a poor girl Kajal . When Harbans and Ranjit come to know of it they try various ways to separate the lovers."
12084,The Game Plan,"['Comedy', 'Family']",9.627676,"Bachelor football star Joe Kingman seems to have it all. He is wealthy and carefree, and his team is on the way to capturing a championship. Suddenly, he is tackled by some unexpected news: He has a young daughter, the result of a last fling with his ex-wife. Joe must learn to balance his personal and professional lives with the needs of his child."
25661,Alles is familie,"['Comedy', 'Romance']",1.513933,All the members of the De Roover family have ended up at a point of no return in their lives where crucial choices have to be made. Winnie wants a child. Her husband Rutmer wants to get in touch with his feelings. His brother Charlie doesn't want any responsibilities. Their brother-in-law Dick wants his deceased wife back. Head of the family Arend wants to be happy. Mother Jeannette wants somebody to want her. Written by Topkapi Films
24818,Dead Hooker in a Trunk,['Horror'],0.336357,"Set in beautiful Vancouver, four friends set out on an everyday errand and end up in a fight for their lives when they discover the body of a dead hooker left in their trunk. Lead by a sexy, impulsive Badass, her distant Geek twin sister, their bible thumping, Jesus loving Goody Two Shoes friend, and a chaotic, rock star Junkie pal, the group has to put aside their differences to dispose of the body before they're next. Thrown into their own personal purgatory, they face off against persistent police, a sleazy motel manager, chainsaw wielding triads, and a brutal serial killer. All the while they are followed by a mysterious Cowboy Pimp who wants to claim the corpse for his own. Will they uncover the truth behind the body and be able to stand up to their demons? Buckle up and get ready for the ride of your life filled with gun fights, extreme violence, blood, guts, gore, and goats. Dead Hooker In A Trunk is the unexpected first feature film written..."
6324,Half Moon Street,['Drama'],1.441189,"Dr. Lauren Slaughter, a research fellow at the Arab-Anglo Institute in London is utterly frustrated by her job. To supplement her income, she starts moonlighting at the Jasmine Escort Service, where she has more control over men and money than she does at the office. On one of her 'dates', Lauren meets the politician Lord Bulbeck who is trying to mediate a peace accord between the Arabs and Israelis. Bulbeck falls in love with his escort, and unwittingly, Lauren becomes a pawn in some very dirty politics."
9659,Magic in the Water,"['Adventure', 'Fantasy', 'Drama', 'Science Fiction', 'Family']",1.496718,"Radio psychologist Jack Black takes his children Joshua and Ashley on a 'vacation' to a lake in British Columbia. While he grinds away at work the children discover that the famous local lake monster ""Orky"" may not be just a gimmick to attract tourists after all. In fact, Orky may enable them to get closer to their workaholic dad, and help stop local polluters who are dumping toxic waste."
23397,10.000 KM,"['Comedy', 'Drama', 'Romance']",2.257993,"Two people in love, two apartments - one in Barcelona and another on in Los Angeles - and the images of their past, present and future. Can love survive 10,000km?"
19500,Surviving Progress,['Documentary'],0.238258,"Humanity’s ascent is often measured by the speed of progress. But what if progress is actually spiraling us downwards, towards collapse? Ronald Wright, whose best-seller, “A Short History Of Progress” inspired “Surviving Progress”, shows how past civilizations were destroyed by “progress traps”—alluring technologies and belief systems that serve immediate needs, but ransom the future. As pressure on the world’s resources accelerates and financial elites bankrupt nations, can our globally-entwined civilization escape a final, catastrophic progress trap? With potent images and illuminating insights from thinkers who have probed our genes, our brains, and our social behaviour, this requiem to progress-as-usual also poses a challenge: to prove that making apes smarter isn’t an evolutionary dead-end."
7404,Week End,"['Drama', 'Comedy']",2.937013,"A supposedly idyllic weekend trip to the countryside turns into a never-ending nightmare of traffic jams, revolution, cannibalism and murder as French bourgeois society starts to collapse under the weight of its own consumer preoccupations."
39761,The Alamo: Thirteen Days to Glory,['Western'],1.518506,"Against orders and with no help of relief Texas patriots led by William Travis, Jim Bowie, and Davy Crockett defend the Alamo against overwhelming Mexican forces."
18519,Barbie in the Nutcracker,"['Animation', 'Family']",6.879235,"""Barbie"" stars as Clara in this animated retelling of the classic Christmas ballet, complete with Tchaikovsky soundtrack and ballet choreography."
3378,Misery,"['Drama', 'Thriller']",15.020845,"Novelist Paul Sheldon crashes his car on a snowy Colorado road. He is found by Annie Wilkes, the ""number one fan"" of Paul's heroine Misery Chastaine. Annie is also somewhat unstable, and Paul finds himself crippled, drugged and at her mercy."
5383,Merci pour le chocolat,"['Drama', 'Crime', 'Mystery']",3.596246,"A mystery set in the environs of Lausanne concerning several plots which wind their way through the elegant homesteads of a couple of well-heeled French-Swiss denizens. Mika is the couture-attired, oh-so-perfect head of Muller Chocolates--a company that manufactures Swiss chocolates. Andre is her suave, concert pianist husband whose first wife died years ago in a mysterious car accident. When Jeanne, a beautiful young woman, enters the home of Mika and Andre, raising questions about her possible relationship to the family, tensions mount, alliances shift, and all the while, Mika prepares and faithfully serves her special recipe for hot chocolate each evening."
2598,Lake Placid,"['Horror', 'Comedy', 'Action', 'Science Fiction', 'Thriller']",13.787108,"When a man is eaten alive by an unknown creature, the local Game Warden teams up with a paleontologist from New York to find the beast. Add to the mix an eccentric philanthropist with a penchant for ""Crocs"", and here we go! This quiet, remote lake is suddenly the focus of an intense search for a crocodile with a taste for live animals...and people!"
5650,All or Nothing,"['Comedy', 'Drama']",3.411156,"Penny's love for her partner, taxi-driver Phil, has run dry. He is a gentle, philosophical guy, and she works on the checkout at a supermarket..."
33069,龍三と七人の子分たち,"['Comedy', 'Action']",0.823797,"Ryuzo (Tatsuya Fuji) and his 7 former henchmen are all retired yakuza, but they now live as regular old men. One day, Ryuzo becomes the victim of a phishing fraud. He calls his 7 men together to reform their society."
27555,The Haunted House,['Animation'],0.612755,Mickey seeks shelter from a storm in a house that turns out to be haunted.The skeletons command him to play the organ; they dance and play along.
23721,Charlie's Country,['Drama'],0.912033,"Blackfella Charlie is getting older, and he's out of sorts. The intervention is making life more difficult on his remote community, what with the proper policing of whitefella laws that don't generally make much sense, and Charlie's kin and ken seeming more interested in going along with things than doing anything about it. So Charlie takes off, to live the old way, but in doing so sets off a chain of events in his life that has him return to his community chastened, and somewhat the wiser."
44712,Barbe-bleue,"['Drama', 'Horror', 'Fantasy']",0.680448,"A young woman becomes the eighth wife of the wealthy Bluebeard, whose first seven wives have died under mysterious circumstances."
17470,Peep World,['Comedy'],1.185288,"On the day of their Father's 70th birthday party, four siblings come to terms with the publication of a novel written by the youngest sibling, that exposes the family's most intimate secrets."
27372,The Trap,"['Crime', 'Mystery', 'Thriller']",0.603541,"When a troupe of showgirls with their impresario and press agent vacation at a Malibu Beach resort, two of them are garroted. Charlie takes on the case assisted by Number Two Son Jimmy and faithful chauffeur Birmingham Brown."
