,original_title,genre_list,popularity,overview
16389,Yogi Bear,"['Comedy', 'Family', 'Animation', 'Adventure']",6.598296,"Jellystone Park has been losing business, so greedy Mayor Brown decides to shut it down and sell the land. That means families will no longer be able to experience the natural beauty of the outdoors -- and, even worse, Yogi and Boo Boo will be tossed out of the only home they've ever known. Faced with his biggest challenge ever, Yogi must prove that he really is ""smarter than the average bear"" as he and Boo Boo join forces with their old nemesis Ranger Smith to find a way to save Jellystone Park from closing forever."
10954,Die Nibelungen: Siegfried,"['Adventure', 'Drama', 'Fantasy']",1.827403,"Siegfried, son of King Sigmund, hears of the beautiful sister of Gunter, King of Worms, Kriemhild. On his way to Worms, he kills a dragon and finds a treasure, the Hort. He helps Gunther to win Brunhild, by using a mask that makes him invisible. But because Brunhild is cursing Kriemhild, she tells her what really happened. Now Brunhild wants Siegfried's head."
36380,Jigsaw,"['Crime', 'Drama', 'Mystery']",0.369703,A woman is found murdered in a house along the coast from Brighton. Local detectives Fellows and Wilks lead an investigation methodically following up leads and clues mostly in Brighton and Hove but also further afield.
24487,Strange Invaders,"['Animation', 'Action', 'Comedy', 'Fantasy', 'Science Fiction']",0.152888,Roger and Doris are a childless couple who get more than they bargained for when a strange child appears at their door one day.
9940,Vincent,"['Animation', 'Fantasy']",6.675518,Young Vincent Malloy dreams of being just like Vincent Price and loses himself in macabre daydreams which annoys his mother.
35224,View From A Blue Moon,['Documentary'],1.323536,"See the sport of surfing as it’s never been captured before in John Florence and Blake Vincent Kueny’s second signature release, this time in association with the award-winning film studio Brain Farm. The first surf film shot in 4K, View From a Blue Moon follows the world’s most dynamic surfer John Florence and his closest friends from his home on the North Shore of Oahu to his favorite surfing destinations around the globe. From the dreamy blue perfection of the South Pacific to the darkest uncharted waters of Africa (and everywhere in between), Florence faces a broad spectrum of emotions as he continues to seal his legacy as one of the most gifted surfers ever. And while the young Hawaiian is pulled in increasingly different directions, there is no form of pressure that will keep him from his ultimate goal — to redefine what is possible in the ocean."
21997,Because You're Mine,"['Comedy', 'Music']",0.927457,A famous opera singer (Mario Lanza) falls for his sergeant's (James Whitmore) sister (Doretta Morrow) at boot camp.
13695,Ghosts of Cité Soleil,['Documentary'],0.106679,"In the slum of Cité Soleil, President Aristide's most loyal supporters were ruling as kings. The five major gang leaders were controlling heavily armed young men; the Chiméres. The Secret army of President Jean-Bertrand Aristide. ""Ghosts of Cité Soleil"" is a film about Billy and Haitian 2pac. Two brothers. Gang Leaders of the Chiméres."
2702,Iron Eagle III,"['Action', 'Thriller']",8.48487,"Chappy discovers a drug-smuggling scheme at his own air base. It turns out that the lives of some village people in Peru are at stake, and he decides to fly there with ancient airplanes and friends to free them."
44615,Word Is Out,['Documentary'],0.000308,"More than two dozen men and women of various backgrounds, ages, and races talk to the camera about being gay or lesbian. Their stories are arranged in loose chronology: early years, fitting in (which for some meant marriage), coming out, establishing adult identities, and reflecting on how things have changed and how things should be."
14426,Derailed,"['Action', 'Thriller']",20.020975,"NATO operative Jacques Kristoff (Jean-Claude Van Damme) is summoned into action—on his birthday, no less—to track down Galina Konstantin (Laura Harring), who has stolen an extremely valuable and dangerous top-secret container from the Slovakian Government.  Finding Galina doesn't take long, and Jacques must wrap up the mission by returning Galina and the contraband to his superiors by train.  Things seem to be going smoothly as Jacques and Galina board the train posing as a couple, but soon all hell breaks loose."
42220,Saturn 3,"['Science Fiction', 'Thriller']",4.542917,"In the future, Earth is overcrowded and the population relies on distant bases to be fed. In the Saturn 3 station, Major Adam and the scientist Alex, who is also his lover and has never been on Earth, have been researching hydroponics for three years in the base alone with their dog Sally. Meanwhile, the psychotic Captain Benson fails the mental test required to travel to Saturn 3 and kills his replacement, Captain James, taking his place in the mission of assembling and programming the Demi-God series robot Hector to replace one of the scientists in Saturn 3. On the arrival, the mentally disturbed Captain Benson becomes sexually obsessed for Alex. Then he uses an interface to link his brain to program Hector, but incapable to control his emotions, he transfers his homicidal tendency and insanity to Hector. Now Major Adam and Alex are trapped in the station with a dangerous psychopath robot."
38522,"Chile, the Obstinate Memory",['Documentary'],0.210078,"After decades of fascist rule in Chile, Patricio Guzman returns to his country to screen his documentary, Battle of Chile"
29730,Bluebird,['Drama'],1.072631,"On a freezing January evening, school bus driver Lesley completes her route, but her final inspection abruptly ends when a bluebird comes into view. What happens next shakes her small Maine logging town, proving that even the slightest actions have enormous consequences."
42536,Song to Song,"['Drama', 'Music', 'Romance']",12.928712,"In this modern love story set against the Austin, Texas music scene, two entangled couples — struggling songwriters Faye and BV, and music mogul Cook and the waitress whom he ensnares — chase success through a rock ‘n’ roll landscape of seduction and betrayal."
35131,Saw,"['Crime', 'Horror', 'Thriller']",5.160339,"Saw is an Australian nine-and-a-half-minute short subject horror film that was later expanded to a full feature film. The story is about David, an orderly at a hospital, who tells his horrific story of being kidnapped and forced to play a vile game of survival."
8731,The Holy Mountain,['Drama'],4.190266,A Mexican master leads a Christ figure and other disciples to a mountain of immortal wise men.
25123,Don Juan,"['Comedy', 'Romance']",0.607746,"Spain in the mid-seventeenth century. A series of bloody wars has ravaged the nation. Don Juan the nobleman and his valet, Sganarelle, roam the countryside on horseback, on the run and lost."
10180,Gambit,"['Action', 'Comedy', 'Crime']",3.035438,Harry Dean has a perfect plan to steal a priceless bust. The core of which is Nicole a look alike for his marks late wife. Will the gambit go as planned?
25897,Doodlebug,"['Fantasy', 'Mystery']",3.729927,"A man is trying to catch some sort of bug running around his room. He takes his shoes off and intends to crush it under the heel of his loafer. However, as he slowly begins to track the bug down and trap it things change dramatically, but the man continues his course of action."
28344,Gamera tai Shinkai kaijû Jigura,"['Adventure', 'Science Fiction', 'Action']",0.598895,"A moon base is destroyed by a spaceship with a cluster of gumballs on its head. Later, at Sea World, dolphins are dying mysteriously. Zigra kidnaps two men and two children (one of whom is a Coke addict - Coca-Cola that is) and starts causing earthquakes. The two six year olds somehow outwit Zigra and help their incapacitated fathers escape. The Zigra Woman, who can use her eyes to put people into comas, then chases them all over Sea World like an extended Benny Hill skit. Somewhere in this movie Gamera finally shows up, fights Zigra, who turns into a giant swordfish."
12565,Bernard and Doris,"['Comedy', 'Drama']",1.333473,"Sympathetic look loosely based on the relationship between tobacco heiress, Doris Duke (1912-1993) - think Duke University - and her shy butler, Bernard Lafferty. The icy and mercurial Duke fires her butler for serving a chilled cantaloupe; the agency sends Lafferty, formerly household staff to Liz Taylor and to Peggy Lee. He's an alcoholic, fresh out of rehab. He gradually becomes Duke's gay alter ego as she romps through life sleeping with young men, making shrewd decisions quickly, managing her fortune and orchids as Lafferty manages her New Jersey estate. With a wine cellar to die for, Bernard falls off the wagon. Can he pull himself together when Doris needs him?"
33429,山河故人,"['Romance', 'Drama']",3.595572,"The life of Tao, and those close to her, is explored in three different time periods: 1999, 2014, and 2025."
30307,Ōgon Bat,"['Science Fiction', 'Adventure', 'Action']",0.019442,"A teenage boy discovers that the planet Icarus is on a collision course with Earth by gazing through his telescope. Scoffed at by the scientific establishment, the boy is kidnapped and brought to a secret UN base in the Japan alps. He is immediately inducted into the secret program whose mission is to finish the Super-Destruction Beam cannon and destroy Icarus. The cannon is missing a special mineral for the lens. The team heads for a mysterious island in the middle of the Pacific. There they find ancient ruins of Atlantis but they are suddenly attacked by a strange drill shaped metal squid spaceship. It's commanded by the evil being Nazu who has engineered the collision with Icarus! He doesn't want to share the universe with humans and he really doesn't want the cannon finished. The action is on and the team discovers the Golden Bat who has been asleep for over 10,000 years awaiting this very moment to save the earth!"
45008,What the Health,['Documentary'],7.754452,"What the Health is a ground breaking feature length documentary from the award-winning filmmakers of Cowspiracy, that follows the exciting journey of intrepid filmmaker, Kip Andersen, as he uncovers the impacts of highly processed industrial animal foods on our personal health and  greater community, and explores why leading health organizations continue to promote the industry despite countless medical studies and research showing deleterious effects of these products on our health."
31073,Deool,['Drama'],0.095935,"Keshya, a simple villager believes that god has arrived in his village but everyone disbelieves him. Later when the politics plays its part things take a drastic change"
32521,Losers Take All,['Comedy'],0.711452,"A comedy film which follows ""The Fingers"" a fictional punk-pop band trying to navigate their way through success."
8917,Moonwalker,"['Fantasy', 'Music']",15.276746,"A movie that starts out with the ""Man in the Mirror"" music video, it then changes to a montage of video clips of Michael's career. Next comes a parody of his Bad video by children, and then Michael is chased by fans in a fantasy sequence. 2 more videos are shown, and then a movie in which Michael plays a hero with magical powers. In it he is chased by drug dealer Mr. Big and saves three children. Videos included in the movie are ""Smooth Criminal"" and ""Come Together""."
28494,"Certo, certissimo, anzi... probabile",['Comedy'],0.339829,"The star is international glamour plate Claudia Cardinale, improbably cast as a telephone switchboard operator. It is believable that Cardinale is using her job as a means to trap a man for herself. When she is stood up by her first conquest, Cardinale teams with Catherine Spaak to romance and fleece eligible rich bachelors (and a few wealthy husbands) up and down the European continent."
37064,8x10 Tasveer,['Thriller'],1.099309,"8X10 Tasveer is a story about young man named Jai Puri, (Akshay Kumar), who possesses supernatural powers. Jai is of Indian origin who works as a forest ranger in Canada. His life is shattered by a loss of a very important person in his life. This personal tragedy leads him to use his unique supernatural power to unravel the mystery behind the murder."
25794,Ghost Team One,"['Comedy', 'Horror']",6.136155,Two roommates deathly afraid of ghosts both fall in love with a girl who believes their home is haunted.
26202,Witch's Night Out,"['Fantasy', 'Comedy', 'Family']",0.085039,"A witch, disgruntled by the fact that no one takes Halloween seriously anymore, decides to stir things up and disrupt the social gathering in her old house as well as turn a couple of kids who love monsters into actual monsters."
19244,The Kiss,"['Drama', 'Romance']",0.898166,"They get ready to kiss, begin to kiss, and kiss and kiss and kiss in a way that brings down the house every time. (Edison films catalog)"
25409,Il fornaretto di Venezia,"['History', 'Adventure']",0.739498,"Il Fornaretto di Venezia (US TV title: The Scapegoat) is a 1963 Italian film directed by Duccio Tessari who co-wrote screenplay with Marcello Fondato, based on novel by Francesco Dall'Ongaro.  It tells the story of 16th century's Venice where a young worker is sentenced to death on the suspicion of attacking a noble."
33197,Die Legende von Paul und Paula,"['Drama', 'Romance']",1.116048,"Paul and Paula have had bad experiences with love: Paul is financially well off but has lost all affection for his wife, and Paula leads a troublesome life raising two children on her own. They meet and discover a strong passion for each other. Life seems like a dream when they're together - but their short flights from the burdens of reality are once and again interrupted by Paul's ties to family and career."
23198,Calvary,['Drama'],11.033403,"After he is threatened during a confession, a good-natured priest must battle the dark forces closing in around him."
14456,Summer of the Monkeys,['Family'],0.402235,One summer Jay finds four chimps on the prairie who have fallen off a circus cart.
2970,Scrooged,"['Fantasy', 'Comedy', 'Drama']",11.465634,"In this modern take on Charles Dickens' ""A Christmas Carol,"" Frank Cross (Bill Murray) is a wildly successful television executive whose cold ambition and curmudgeonly nature has driven away the love of his life, Claire Phillips (Karen Allen). But after firing a staff member, Eliot Loudermilk (Bobcat Goldthwait), on Christmas Eve, Frank is visited by a series of ghosts who give him a chance to re-evaluate his actions and right the wrongs of his past."
43961,Il a déjà tes yeux,['Comedy'],6.401902,"Paul is married to Sali. Everything would be fine if they could get a child. Until the day when Sali receives the call that they have been waiting for so long: their adoption file is approved. He is adorable, he is 6 months old, his name is Benjamin. He is blond with blue eyes and white. They - are black."
43261,我不是潘金莲,"['Comedy', 'Drama']",2.116032,"Li Xuelian, a woman from the countryside is falsely accused by her husband of having an affair. To defend herself, Li moves from her small town to the big city until she reached the capital."
23783,Wish I Was Here,"['Drama', 'Comedy']",6.149295,"Aidan Bloom, a struggling actor, father and husband, is 35 years old and still trying to find a purpose for his life. He and his wife are barely getting by financially and Aidan passes his time by fantasizing about being the great futuristic Space-Knight he'd always dreamed he'd be as a little kid. When his ailing father can no longer afford to pay for private school for his two kids and the only available public school is on its last legs, Aidan reluctantly agrees to attempt to home-school them. Through teaching them about life his way, Aidan gradually discovers some of the parts of himself he couldn't find."
7690,Point of No Return,"['Crime', 'Drama', 'Thriller']",11.113039,"Hardened criminal Maggie Hayward's consistent violence, even in police custody, ends in the execution chamber. However, top-secret US government agent 'Bob' arranges a staged death, so Maggie can be elaborately trained as a phantom killer and subdued into obedience. She gets a new cover identity as saleswoman Claudia Anne Doran. She also gets a wonderful house-mate, building super J.P., a broad-minded, gentle photographer. The two fall in love, and that complicates hit jobs. His good influence extends to breeding in her a conscience that places love over business, unlike Bob's agency."
25562,Behaving Badly,['Comedy'],6.010463,"Teenager Rick Stevens is willing to do whatever it takes to win the heart of Nina Pennington. He'll have to deal with his best friend's horny mom, a drug abusing boss and even the mob if he ever hopes to land the girl of his dreams. Love is never easy!"
11809,旺角黑夜,"['Drama', 'Action', 'Thriller']",1.294122,"Hong Kong nihilism. December 22, a street quarrel leads to the death of a gang leader's son. Next day, he seeks revenge on his brother, a rival boss. He calls on Liu, a fixer, to import a hit man from the mainland. Lai Fu, a tough and youthful hick, arrives with a day pass. The cops, led by the morose Milo, hear about the killer; they open a full-scale Christmas Eve operation to find the warring brothers and Lai Fu. Lai Fu rescues a hooker, Dan Dan, from a sadist and asks her to help him find his way around Mongkok. By nightfall, Liu has double crossed Lai Fu, the brothers are hiding, the cops are everywhere, and Lai Fu and Dan Dan are on the run. Peace on earth, good will to all?"
292,Pulp Fiction,"['Thriller', 'Crime']",140.950236,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time."
4897,Another 48 Hrs.,"['Thriller', 'Action', 'Comedy', 'Crime', 'Drama']",6.938921,"For the past four years, San Francisco cop Jack Cates has been after an unidentified drug kingpin who calls himself the ""Ice Man"". Jack finds a picture that proves that the Ice Man has put a price on the head of Reggie Hammond, who is scheduled to be released from prison on the next day."
36671,Nathalie Granger,['Drama'],0.356234,"With little or no embellishment, filmmaker Marguerite Duras offers a simple, often wordless chronicle of a woman's day. She and her friend are seen doing yard work, talking about their families and receiving the occasional visitor. The brightest spot in the day is when a washing machine salesman comes to call."
33436,The Indian,['Drama'],0.003889,"""The Indian"" is a touching drama about a negligent father who must face the son he abandoned years earlier, and the emotional wreckage he caused, in order to obtain a life-saving transplant."
40033,"Me, Natalie","['Comedy', 'Drama']",0.68458,"Since she was a child, Natalie Miller has always thought she was an ugly ducking. Despite her mother's encouragement that she will grow up to be pretty, Natalie has never believed it will happen. She rents a Greenwich Village apartment from an eccentric landlady and gets a job at the Topless Bottom Club. She rides a motorcycle to work, decorates her loft with a moose head, and rides up and down a dumbwaiter to get to her apartment. There Natalie meets David an artist, and the two have a love affair before she discovers he is married."
44440,Frost,"['Horror', 'Science Fiction', 'Thriller']",0.313424,"A young couple, physiologist Agla and filmmaker Gunnar, wake up at a glacier drilling camp only to find the camp mysteriously abandoned and their co-workers gone. When searching for the lost team they realize they’re up against an unknown deadly force."
43752,Urok literatury,"['Comedy', 'Drama']",0.03648,Feature film.
1360,Hamlet,['Drama'],9.994088,"Hamlet, Prince of Denmark, returns home to find his father murdered and his mother remarrying the murderer, his uncle. Meanwhile, war is brewing."
44960,Un sac de billes,['Drama'],12.389862,"In occupied France, Maurice and Joseph, two young Jewish brothers left to their own devices demonstrate an incredible amount of cleverness, courage, and ingenuity to escape the enemy invasion and to try to reunite their family once again."
15935,An American Affair,['Drama'],2.307534,"In the early 1960s, teenager Adam Stafford (Cameron Bright) becomes obsessed with his new neighbor, Catherine Caswell (Gretchen Mol), a divorcée and free spirit. Stafford spies on Caswell as she meets with strange men, and, despite the warnings of his conservative parents, he begins working for her as a gardener. Amid rumors of her affair with President Kennedy, the two become close, but political intrigue surrounding her acquaintances soon infringes on their friendship."
25421,Good Copy Bad Copy,['Documentary'],0.400687,"Good Copy Bad Copy is a documentary about copyright and culture in the context of Internet, peer-to-peer file sharing and other technological advances."
36046,Daawat-e-Ishq,"['Drama', 'Romance', 'Comedy']",1.141957,A deliciously romantic coming together of Gulrez “Gullu” Qadir (Parineeti Chopra) a Hyderabadi shoe-sales girl disillusioned with love because of her encounters with dowry-seeking men; and Tariq “Taru” Haidar (Aditya Roy Kapur) a Lucknawi cook who can charm anybody with the aroma and flavours of his biryani and kebabs.
24433,The Creeping Terror,"['Horror', 'Science Fiction']",0.47805,A newlywed sheriff tries to stop a shambling monster that has emerged from a spaceship to eat people.
24178,Centennial,"['Drama', 'History']",0.664727,The economic and cultural growth of Colorado spanning two centuries from the mid-1700s to the late-1970s.
23284,Before Dawn,"['Mystery', 'Drama']",0.039196,"Joe Valerie stashed a million dollars in gold from a robbery 15 years earlier. Now that he lay dying a painful death, he trades the location of the money to Dr. Cornelius for a shot to end his suffering. When Mrs. Marble reads about the death of Joe, she wants to spend the money, but the ghost of Joe causes her to fall down the stairs ending her life. When the police show up, they are not sure if it is murder of not, so they enlist Dr. Cornelius and clairvoyant Patricia to help solve the case. But everyone, except Mattie and Patricia, is looking for the loot and not the ghost of Joe Valerie."
44487,Sem Starikov i Odna Devushka,['Comedy'],0.038695,Lara Velichko is a young coach who's dreaming about coaching world champions but suddenly she's forced to train a group of a very grumpy old men.
39272,El Estudiante,['Drama'],0.318437,"After retiring to the beautiful Mexican town of Guanajuato, a 70 year old decides to follow his dreams and enroll at the university where he stumbles upon a new generation and they are bound together by the novel Don Quijote de la Mancha."
6421,La hija del caníbal,"['Adventure', 'Drama', 'Comedy', 'Thriller', 'Crime', 'Romance']",0.831106,"Lucia, an children's book author, tells the story of her husband's disappearance. One day on their way to Brazil he just disappears. She goes to the police, gets a ransom note, and makes friends with the old dude downstairs and the young dude upstairs as she tries to find him. Things take a bit of a twist as she realized the kidnapping may not be as simple as it seems on the surface."
7843,"Now You See Him, Now You Don't","['Comedy', 'Family']",1.215839,"Dexter Riley is a science student at Medfield College who inadvertently invents a liquid capable of rendering objects and people invisible. Before Dexter and his friends, Debbie and Richard Schuyler, can even enjoy their spectacular discovery, corrupt businessman A.J. Arno plots to get his greedy hands on it. Slapstick hijinks ensue as Dexter and his pals try to thwart the evil Arno before he can use the invisibility spray to rob a bank."
44610,Der Sandmann,"['Comedy', 'Drama', 'Fantasy']",0.624494,"One fine morning, Benno finds sand in his bed. While he tries to ignore this at first, he soon must realize that he himself is loosing the sand."
30928,Grandma Got Run Over by a Reindeer,"['Animation', 'Family']",0.371819,"Based on the hit song that became a worldwide holiday phenomenon, Grandma Got Run Over By A Reindeer is a wild and wacky escapade that will knock you off your feet! When his beloved Grandma appears to be missing on Christmas Eve, young Jake Spankenheimer goes on the misadventure of a lifetime to try and prove that Santa Claus is indeed real. With his spirit, smarts and determination, Jake must outmaneuver his greedy and curvaceous Cousin Mel (Michele Lee) and the all-powerful businessman Austin Bucks to the disbelief of his doting parents, rebellious sister and goofy Grandpa. All the while, it is up to Jake to save Santa from his fretful fate in this colorful Christmas mystery. This is one hilarious high-flying adventure that will bring joy to the world and laughs for the entire family. Narrated by Elmo Shrosphire (A.K.A. ""Dr. Elmo"")."
22307,Dèmoni 2... L'incubo ritorna,"['Horror', 'Fantasy']",4.453477,A group of tenants and visitors are trapped in a 10-story high-rise apartment building infested with demons who proceed to hunt the dwindling humans down.
21639,The Wet Parade,"['Drama', 'History', 'Romance']",0.62124,The evils of alcohol before and during prohibition become evident as we see its effects on the rich Chilcote family and the hard working Tarleton family.
8572,Les Tontons Flingueurs,"['Action', 'Comedy', 'Crime']",4.690267,"An aging gangster, Fernand Naudin is hoping for a quiet retirement when he suddenly inherits a fortune from an old friend, a former gangster supremo known as the Mexican. If he is ambivalent about his new found wealth, Fernand is positively nonplussed to discover that he has also inherited his benefactor’s daughter, Patricia. Unfortunately, not only does Fernand have to put up with the thoroughly modern Patricia and her nauseating boyfriend, but he also had to contend with the Mexican’s trigger-happy former employees, who are determined to make a claim."
17371,Swamp Water,"['Crime', 'Drama', 'Mystery', 'Thriller']",0.458247,A hunter happens upon a fugitive and his daughter living in a Georgia swamp. He falls in love with the girl and persuades the fugitive to return to town.
23090,Across to Singapore,"['Adventure', 'Drama']",0.140491,"While Joel and his older ship's captain brother Mark are at sea, the latter is abandoned in Singapore by devious ship's mate Finch who, upon their return, convinces the townspeople that Joel abandoned his brother. Joel, determined to not only find Mark but to see justice done, returns the ship to Singapore."
43661,We Go On,"['Drama', 'Horror', 'Thriller']",3.026315,"WE GO ON tells the story of one man's quest to find out if there is more out there after we die. Paralyzed by his fear of dying, Miles Grissom offers a cash reward to the first person who can show him a ghost, an angel, a demon anything that can prove that we go on after our deaths. He narrows the responses down to three viable candidates a scientist, a medium, and a worldly entrepreneur. Along with his fiercely protective mother, he embarks on an adventure that will spiral into an unthinkable nightmare."
11123,Night at the Museum,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",16.661966,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits. Larry tries desperately to keep the museum under control, but he's fighting a losing battle until President Teddy Roosevelt comes to the rescue."
35203,De Heineken Ontvoering,"['Thriller', 'Crime', 'Drama']",2.781244,"On a cold November day in 1983, is the world's most successful and richest brewer Alfred Heineken and his chauffeur Ab Doderer the door of his office abducted. What follows is the most notorious and infamous kidnapping case that the Netherlands has ever known. Twenty exhausting and nerve-grueling days staying the manufacturer in a cold, cramped cell, chained down and for the first time in his life utterly powerless. His kidnappers, four criminal friends from Amsterdam, encounter great difficulty to collect the ransom (excerpt from http://www.heinekenontvoering.com/synopsis)."
42851,Les Pépites,['Documentary'],0.441771,
23939,Bad Johnson,"['Fantasy', 'Comedy']",2.53601,"Women are practically throwing themselves at Rich and he can’t seem to control himself. But he continually blames his penis, which seems to have a mind of its own. After ruining yet another promising relationship with Jamie, Rich has finally had enough and wishes his penis would just leave him alone. The next morning, Rich wakes up to find his wish has come true and his johnson is no longer on his body. Even worse, Rich is shocked to discover that his penis has taken human form..."
20492,How to Make a Monster,"['Horror', 'Science Fiction', 'Thriller']",1.372241,"Video game developer Clayton Software enlists the talents of a misfit group of programmers to develop the scariest computer combat game: EVILUTION. With four weeks to bring the game to market and a million-dollar bonus on the line, they utilize a telemetry suit to render a 3-D version of the onscreen player. But when a power surge gives the hard drive a mind of its own, the suit comes to life to play the game for real and the programming tam find themselves in the middle of a chilling virtual nightmare beyond their wildest imagination."
1474,The Lost World: Jurassic Park,"['Adventure', 'Action', 'Science Fiction']",0.788123,"Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that Hammond has been breeding more beasties at a secret location. Malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller."
22964,Queen of Outer Space,"['Adventure', 'Science Fiction', 'Fantasy']",0.259671,"A mission to Venus discovers the planet inhabited only by women led by their evil Queen Yllana. Yllana had all the men of Venus killed, now that's she met Earth men, she wants them dead, too."
44297,The Thoughts That Once We Had,['Documentary'],0.090618,"One of America’s foremost practitioners of the essay film presents a major new work inspired by the writings of Gilles Deleuze on cinema. Andersen’s The Thoughts That Once We Had is a richly layered journey through cinematic history, masterfully edited as it playfully moves across decades and genres, and suffused at every turn by the renowned filmmaker and critic’s lifelong passion for the movies."
10732,Inside Daisy Clover,"['Drama', 'Music', 'Romance']",7.761122,A girl on the road to stardom fights the dehumanizing effects of Hollywood life.
3,Waiting to Exhale,"['Comedy', 'Drama', 'Romance']",3.859495,"Cheated on, mistreated and stepped on, the women are holding their breath, waiting for the elusive ""good man"" to break a string of less-than-stellar lovers. Friends and confidants Vannah, Bernie, Glo and Robin talk it all out, determined to find a better way to breathe."
16041,13Hrs,"['Horror', 'Action']",6.156071,"Sarah Tyler returns to her troubled family home in the isolated countryside, for a much put-off visit. As a storm rages outside, Sarah, her family and friends shore up for the night, cut off from the outside world. But something comes out of the driving rain and darkness. Something that holds a dark secret so devastating that, in one night, it could wipe out the entire family."
17554,Cosa voglio di più,"['Comedy', 'Drama', 'Romance']",2.08337,"Anna is an accountant for an important insurance firm and lives with her longterm lover Alessio - a man who longs for a stable longterm relationship with children, home, etc. Anna, feeling as though the fire has fizzled in that relationship takes up with co-worker Domenico and the two begin a passionate affair."
17599,The Change-Up,['Comedy'],6.906145,"Dave is a married man with two kids and a loving wife , and Mitch is a single man who is at the prime of his sexual life. One fateful night while Mitch and Dave are peeing in a fountain when lightning strikes, they switch bodies."
33801,화차,"['Mystery', 'Thriller']",2.160501,"A woman suddenly disappears. Her fiance then sets out to find her and, in the process, uncovers layers of dark hidden secrets."
19412,Stag Night,"['Action', 'Horror', 'Thriller']",1.504671,"Four guys on a bachelor party get off the subway at a station that shut down in the 70's and, after watching a transit cop get brutally murdered, find themselves running for their lives beneath the streets of NY."
